REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2024/06/02 01:50:00,5538.65,91.66,TRADE
QLD1,2024/06/02 01:55:00,5519.03,73.53,TRADE
QLD1,2024/06/02 02:00:00,5471.58,73.75,TRADE
QLD1,2024/06/02 02:05:00,5448.98,72.06,TRADE
QLD1,2024/06/02 02:10:00,5453.53,74.44,TRADE
QLD1,2024/06/02 02:15:00,5460.38,73.64,TRADE
QLD1,2024/06/02 02:20:00,5446.96,85.75,TRADE
QLD1,2024/06/02 02:25:00,5507.87,80.81,TRADE
QLD1,2024/06/02 02:30:00,5443.97,72.23,TRADE
QLD1,2024/06/02 02:35:00,5462.04,48.75,TRADE
QLD1,2024/06/02 02:40:00,5421.77,70.40,TRADE
QLD1,2024/06/02 02:45:00,5397.03,69.50,TRADE
QLD1,2024/06/02 02:50:00,5418.91,70.86,TRADE
QLD1,2024/06/02 02:55:00,5416.5,71.06,TRADE
QLD1,2024/06/02 03:00:00,5498.14,86.54,TRADE
QLD1,2024/06/02 03:05:00,5440.92,69.49,TRADE
QLD1,2024/06/02 03:10:00,5446.39,84.22,TRADE
QLD1,2024/06/02 03:15:00,5452.41,80.93,TRADE
QLD1,2024/06/02 03:20:00,5414.78,69.95,TRADE
QLD1,2024/06/02 03:25:00,5383.6,62.73,TRADE
QLD1,2024/06/02 03:30:00,5456.08,71.70,TRADE
QLD1,2024/06/02 03:35:00,5439.62,70.39,TRADE
QLD1,2024/06/02 03:40:00,5348.94,67.21,TRADE
QLD1,2024/06/02 03:45:00,5400.58,70.39,TRADE
QLD1,2024/06/02 03:50:00,5403.65,62.73,TRADE
QLD1,2024/06/02 03:55:00,5415.22,71.93,TRADE
QLD1,2024/06/02 04:00:00,5378.55,70.78,TRADE
QLD1,2024/06/02 04:05:00,5449.94,62.73,TRADE
QLD1,2024/06/02 04:10:00,5452.19,70.37,TRADE
QLD1,2024/06/02 04:15:00,5402.35,53.19,TRADE
QLD1,2024/06/02 04:20:00,5455.04,69.47,TRADE
QLD1,2024/06/02 04:25:00,5495.08,70.91,TRADE
QLD1,2024/06/02 04:30:00,5449.07,59.73,TRADE
QLD1,2024/06/02 04:35:00,5452.07,59.73,TRADE
QLD1,2024/06/02 04:40:00,5476.93,73.10,TRADE
QLD1,2024/06/02 04:45:00,5393.29,70.52,TRADE
QLD1,2024/06/02 04:50:00,5433.4,70.83,TRADE
QLD1,2024/06/02 04:55:00,5510.13,59.75,TRADE
QLD1,2024/06/02 05:00:00,5469.33,71.28,TRADE
QLD1,2024/06/02 05:05:00,5489.56,72.37,TRADE
QLD1,2024/06/02 05:10:00,5463.82,78.37,TRADE
QLD1,2024/06/02 05:15:00,5456.18,72.88,TRADE
QLD1,2024/06/02 05:20:00,5436.63,71.30,TRADE
QLD1,2024/06/02 05:25:00,5476.58,73.94,TRADE
QLD1,2024/06/02 05:30:00,5507.5,78.94,TRADE
QLD1,2024/06/02 05:35:00,5543.67,73.16,TRADE
QLD1,2024/06/02 05:40:00,5516.21,62.73,TRADE
QLD1,2024/06/02 05:45:00,5496.76,62.73,TRADE
QLD1,2024/06/02 05:50:00,5491.19,70.91,TRADE
QLD1,2024/06/02 05:55:00,5592.75,73.93,TRADE
QLD1,2024/06/02 06:00:00,5541.36,72,TRADE
QLD1,2024/06/02 06:05:00,5583.74,71.14,TRADE
QLD1,2024/06/02 06:10:00,5658.9,86.72,TRADE
QLD1,2024/06/02 06:15:00,5731.98,100.86,TRADE
QLD1,2024/06/02 06:20:00,5690.81,100.86,TRADE
QLD1,2024/06/02 06:25:00,5685.7,72.29,TRADE
QLD1,2024/06/02 06:30:00,5704.22,100.86,TRADE
QLD1,2024/06/02 06:35:00,5755.78,77.40,TRADE
QLD1,2024/06/02 06:40:00,5679.21,85.75,TRADE
QLD1,2024/06/02 06:45:00,5722.83,80.75,TRADE
QLD1,2024/06/02 06:50:00,5704.79,99.64,TRADE
QLD1,2024/06/02 06:55:00,5801.92,107.15,TRADE
QLD1,2024/06/02 07:00:00,5782.07,106.41,TRADE
QLD1,2024/06/02 07:05:00,5799.64,105.80,TRADE
QLD1,2024/06/02 07:10:00,5865.15,105.88,TRADE
QLD1,2024/06/02 07:15:00,5839.28,108.33,TRADE
QLD1,2024/06/02 07:20:00,5888.58,160.17,TRADE
QLD1,2024/06/02 07:25:00,5860.73,137.10,TRADE
QLD1,2024/06/02 07:30:00,5761.06,113.04,TRADE
QLD1,2024/06/02 07:35:00,5781.22,115,TRADE
QLD1,2024/06/02 07:40:00,5773.41,100.86,TRADE
QLD1,2024/06/02 07:45:00,5715.2,100.86,TRADE
QLD1,2024/06/02 07:50:00,5656.01,75.86,TRADE
QLD1,2024/06/02 07:55:00,5603.75,51.07,TRADE
QLD1,2024/06/02 08:00:00,5566.99,38.85,TRADE
QLD1,2024/06/02 08:05:00,5575.86,48.75,TRADE
QLD1,2024/06/02 08:10:00,5450.84,45.65,TRADE
QLD1,2024/06/02 08:15:00,5474.74,38.75,TRADE
QLD1,2024/06/02 08:20:00,5443.59,38.75,TRADE
QLD1,2024/06/02 08:25:00,5389.82,48.76,TRADE
QLD1,2024/06/02 08:30:00,5358.06,45.35,TRADE
QLD1,2024/06/02 08:35:00,5283.6,33.44,TRADE
QLD1,2024/06/02 08:40:00,5239.99,18.84,TRADE
QLD1,2024/06/02 08:45:00,5240.17,33.19,TRADE
QLD1,2024/06/02 08:50:00,5050.04,30.63,TRADE
QLD1,2024/06/02 08:55:00,5052.13,33.08,TRADE
QLD1,2024/06/02 09:00:00,4985.98,33.08,TRADE
QLD1,2024/06/02 09:05:00,4941.71,16.88,TRADE
QLD1,2024/06/02 09:10:00,4886.17,31.43,TRADE
QLD1,2024/06/02 09:15:00,4809.85,-18.89,TRADE
QLD1,2024/06/02 09:20:00,4715.62,-25.40,TRADE
QLD1,2024/06/02 09:25:00,4631.58,-25.40,TRADE
QLD1,2024/06/02 09:30:00,4620.25,-18.89,TRADE
QLD1,2024/06/02 09:35:00,4523.3,-35,TRADE
QLD1,2024/06/02 09:40:00,4577.92,-18.89,TRADE
QLD1,2024/06/02 09:45:00,4387.45,-35,TRADE
QLD1,2024/06/02 09:50:00,4346.56,-35,TRADE
QLD1,2024/06/02 09:55:00,4324.22,-45.01,TRADE
QLD1,2024/06/02 10:00:00,4307.15,-35.82,TRADE
QLD1,2024/06/02 10:05:00,4189.9,-45.01,TRADE
QLD1,2024/06/02 10:10:00,4303.99,-35.82,TRADE
QLD1,2024/06/02 10:15:00,4313.17,-35.10,TRADE
QLD1,2024/06/02 10:20:00,4276.16,-35.10,TRADE
QLD1,2024/06/02 10:25:00,4202.97,-35.82,TRADE
QLD1,2024/06/02 10:30:00,4246.86,-35.10,TRADE
QLD1,2024/06/02 10:35:00,4088.76,-36.57,TRADE
QLD1,2024/06/02 10:40:00,4098.33,-35.10,TRADE
QLD1,2024/06/02 10:45:00,4132.59,-35.10,TRADE
QLD1,2024/06/02 10:50:00,4040.83,-35.10,TRADE
QLD1,2024/06/02 10:55:00,4082.89,-35.10,TRADE
QLD1,2024/06/02 11:00:00,4052.94,-35.10,TRADE
QLD1,2024/06/02 11:05:00,3979.48,-36.57,TRADE
QLD1,2024/06/02 11:10:00,3983.86,-35.82,TRADE
QLD1,2024/06/02 11:15:00,4026.73,-35.10,TRADE
QLD1,2024/06/02 11:20:00,4022.08,-36.57,TRADE
QLD1,2024/06/02 11:25:00,3965.28,-45.01,TRADE
QLD1,2024/06/02 11:30:00,4050.66,-41.59,TRADE
QLD1,2024/06/02 11:35:00,4053.67,-41.59,TRADE
QLD1,2024/06/02 11:40:00,4078.53,-41.59,TRADE
QLD1,2024/06/02 11:45:00,4090.18,-35.82,TRADE
QLD1,2024/06/02 11:50:00,3995.28,-36.57,TRADE
QLD1,2024/06/02 11:55:00,3995.61,-36.57,TRADE
QLD1,2024/06/02 12:00:00,4015.51,-35.10,TRADE
QLD1,2024/06/02 12:05:00,4026.35,-35.10,TRADE
QLD1,2024/06/02 12:10:00,4012.94,-35.10,TRADE
