REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2024/02/01 07:35:00,6601.51,54.55,TRADE
QLD1,2024/02/01 07:40:00,6580.62,54.75,TRADE
QLD1,2024/02/01 07:45:00,6580.22,54.75,TRADE
QLD1,2024/02/01 07:50:00,6475.06,49.55,TRADE
QLD1,2024/02/01 07:55:00,6435.47,54.75,TRADE
QLD1,2024/02/01 08:00:00,6456.91,56.58,TRADE
QLD1,2024/02/01 08:05:00,6396.88,54.75,TRADE
QLD1,2024/02/01 08:10:00,6329.26,59.37,TRADE
QLD1,2024/02/01 08:15:00,6280.82,54.55,TRADE
QLD1,2024/02/01 08:20:00,6310.53,45.85,TRADE
QLD1,2024/02/01 08:25:00,6304.49,54.55,TRADE
QLD1,2024/02/01 08:30:00,6302.97,49.55,TRADE
QLD1,2024/02/01 08:35:00,6247.6,46.03,TRADE
QLD1,2024/02/01 08:40:00,6255.85,49.55,TRADE
QLD1,2024/02/01 08:45:00,6273.38,49.55,TRADE
QLD1,2024/02/01 08:50:00,6286.4,54.75,TRADE
QLD1,2024/02/01 08:55:00,6281.34,54.55,TRADE
QLD1,2024/02/01 09:00:00,6236.73,45.87,TRADE
QLD1,2024/02/01 09:05:00,6292.55,56.17,TRADE
QLD1,2024/02/01 09:10:00,6250.9,48.13,TRADE
QLD1,2024/02/01 09:15:00,6241.72,54.75,TRADE
QLD1,2024/02/01 09:20:00,6207.33,97.12,TRADE
QLD1,2024/02/01 09:25:00,6222.71,98,TRADE
QLD1,2024/02/01 09:30:00,6279.89,59.02,TRADE
QLD1,2024/02/01 09:35:00,6213.64,57.51,TRADE
QLD1,2024/02/01 09:40:00,6205.56,54.75,TRADE
QLD1,2024/02/01 09:45:00,6171.06,54.75,TRADE
QLD1,2024/02/01 09:50:00,6184.2,54.75,TRADE
QLD1,2024/02/01 09:55:00,6252.79,55.27,TRADE
QLD1,2024/02/01 10:00:00,6248.54,49.55,TRADE
QLD1,2024/02/01 10:05:00,6291.75,57.01,TRADE
QLD1,2024/02/01 10:10:00,6205,48.34,TRADE
QLD1,2024/02/01 10:15:00,6186.73,49.55,TRADE
QLD1,2024/02/01 10:20:00,6126.62,54.75,TRADE
QLD1,2024/02/01 10:25:00,6091.74,49.55,TRADE
QLD1,2024/02/01 10:30:00,6092.21,49.55,TRADE
QLD1,2024/02/01 10:35:00,6120.2,54.75,TRADE
QLD1,2024/02/01 10:40:00,6124.86,54.75,TRADE
QLD1,2024/02/01 10:45:00,6175.96,57.93,TRADE
QLD1,2024/02/01 10:50:00,6182.96,54.60,TRADE
QLD1,2024/02/01 10:55:00,6154.61,54.75,TRADE
QLD1,2024/02/01 11:00:00,6142.71,54.55,TRADE
QLD1,2024/02/01 11:05:00,6062.32,49.55,TRADE
QLD1,2024/02/01 11:10:00,6086.04,54.55,TRADE
QLD1,2024/02/01 11:15:00,6049.34,54.55,TRADE
QLD1,2024/02/01 11:20:00,6091.65,54.55,TRADE
QLD1,2024/02/01 11:25:00,6045.14,48.94,TRADE
QLD1,2024/02/01 11:30:00,6106.21,48.99,TRADE
QLD1,2024/02/01 11:35:00,6093.94,58.59,TRADE
QLD1,2024/02/01 11:40:00,6100.88,38.75,TRADE
QLD1,2024/02/01 11:45:00,6073.36,49.05,TRADE
QLD1,2024/02/01 11:50:00,6098.51,55.67,TRADE
QLD1,2024/02/01 11:55:00,6188.77,52.60,TRADE
QLD1,2024/02/01 12:00:00,6216.05,49.55,TRADE
QLD1,2024/02/01 12:05:00,6213.27,54.75,TRADE
QLD1,2024/02/01 12:10:00,6251.43,58.27,TRADE
QLD1,2024/02/01 12:15:00,6253.22,57.23,TRADE
QLD1,2024/02/01 12:20:00,6255.08,70.63,TRADE
QLD1,2024/02/01 12:25:00,6277.81,61.44,TRADE
QLD1,2024/02/01 12:30:00,6269.67,58.66,TRADE
QLD1,2024/02/01 12:35:00,6326.83,58.37,TRADE
QLD1,2024/02/01 12:40:00,6270.04,49.20,TRADE
QLD1,2024/02/01 12:45:00,6341.02,50.19,TRADE
QLD1,2024/02/01 12:50:00,6382.56,59.21,TRADE
QLD1,2024/02/01 12:55:00,6338.57,59.52,TRADE
QLD1,2024/02/01 13:00:00,6364.68,51.22,TRADE
QLD1,2024/02/01 13:05:00,6370.48,36.76,TRADE
QLD1,2024/02/01 13:10:00,6395.73,37.05,TRADE
QLD1,2024/02/01 13:15:00,6449.22,37.06,TRADE
QLD1,2024/02/01 13:20:00,6434.86,37.02,TRADE
QLD1,2024/02/01 13:25:00,6455,49.55,TRADE
QLD1,2024/02/01 13:30:00,6429.89,38.75,TRADE
QLD1,2024/02/01 13:35:00,6487.06,37.16,TRADE
QLD1,2024/02/01 13:40:00,6497.24,37.15,TRADE
QLD1,2024/02/01 13:45:00,6650.83,47.88,TRADE
QLD1,2024/02/01 13:50:00,6571.04,41.06,TRADE
QLD1,2024/02/01 13:55:00,6541.44,37.68,TRADE
QLD1,2024/02/01 14:00:00,6551.78,51.13,TRADE
QLD1,2024/02/01 14:05:00,6557.98,41.18,TRADE
QLD1,2024/02/01 14:10:00,6590.15,38.24,TRADE
QLD1,2024/02/01 14:15:00,6637.99,42.01,TRADE
QLD1,2024/02/01 14:20:00,6629.09,38.75,TRADE
QLD1,2024/02/01 14:25:00,6667.21,38.75,TRADE
QLD1,2024/02/01 14:30:00,6742.19,55.29,TRADE
QLD1,2024/02/01 14:35:00,6754.72,53.17,TRADE
QLD1,2024/02/01 14:40:00,6808.86,49.55,TRADE
QLD1,2024/02/01 14:45:00,6913.6,61.63,TRADE
QLD1,2024/02/01 14:50:00,6898.72,54.75,TRADE
QLD1,2024/02/01 14:55:00,6927.94,59.86,TRADE
QLD1,2024/02/01 15:00:00,6975.19,60,TRADE
QLD1,2024/02/01 15:05:00,6963.24,55.51,TRADE
QLD1,2024/02/01 15:10:00,7005.76,54.75,TRADE
QLD1,2024/02/01 15:15:00,7083.5,60.47,TRADE
QLD1,2024/02/01 15:20:00,7080.23,84.17,TRADE
QLD1,2024/02/01 15:25:00,7171.39,86.32,TRADE
QLD1,2024/02/01 15:30:00,7221.23,61.23,TRADE
QLD1,2024/02/01 15:35:00,7342.4,64.83,TRADE
QLD1,2024/02/01 15:40:00,7381.54,90.78,TRADE
QLD1,2024/02/01 15:45:00,7440.78,105.69,TRADE
QLD1,2024/02/01 15:50:00,7574.82,95.49,TRADE
QLD1,2024/02/01 15:55:00,7607.12,85.75,TRADE
QLD1,2024/02/01 16:00:00,7736.62,94.70,TRADE
QLD1,2024/02/01 16:05:00,7767.05,106.06,TRADE
QLD1,2024/02/01 16:10:00,7890.24,102.28,TRADE
QLD1,2024/02/01 16:15:00,7900.06,65.09,TRADE
QLD1,2024/02/01 16:20:00,8046.18,88.95,TRADE
QLD1,2024/02/01 16:25:00,8124.98,96.01,TRADE
QLD1,2024/02/01 16:30:00,8202.61,96.01,TRADE
QLD1,2024/02/01 16:35:00,8208.69,103.26,TRADE
QLD1,2024/02/01 16:40:00,8227.3,105.39,TRADE
QLD1,2024/02/01 16:45:00,8379.53,269.01,TRADE
QLD1,2024/02/01 16:50:00,8362.32,148.47,TRADE
QLD1,2024/02/01 16:55:00,8409.81,271.95,TRADE
QLD1,2024/02/01 17:00:00,8522.64,271.95,TRADE
QLD1,2024/02/01 17:05:00,8587.57,133.01,TRADE
QLD1,2024/02/01 17:10:00,8617.4,115.75,TRADE
QLD1,2024/02/01 17:15:00,8668.58,114.80,TRADE
QLD1,2024/02/01 17:20:00,8730.7,115.75,TRADE
QLD1,2024/02/01 17:25:00,8745.81,173.57,TRADE
QLD1,2024/02/01 17:30:00,8813.03,314.72,TRADE
QLD1,2024/02/01 17:35:00,8829.6,316.86,TRADE
QLD1,2024/02/01 17:40:00,8815.98,323.20,TRADE
QLD1,2024/02/01 17:45:00,8858.8,325.58,TRADE
QLD1,2024/02/01 17:50:00,8905.41,325.99,TRADE
QLD1,2024/02/01 17:55:00,8943.24,376.71,TRADE
QLD1,2024/02/01 18:00:00,8873.13,486.23,TRADE
QLD1,2024/02/01 18:05:00,8948.51,374.72,TRADE
QLD1,2024/02/01 18:10:00,8925.51,370.73,TRADE
QLD1,2024/02/01 18:15:00,8967.35,374.72,TRADE
QLD1,2024/02/01 18:20:00,9005.7,370.73,TRADE
QLD1,2024/02/01 18:25:00,8969.54,372.71,TRADE
QLD1,2024/02/01 18:30:00,8953.05,373.36,TRADE
QLD1,2024/02/01 18:35:00,8953.06,369.64,TRADE
QLD1,2024/02/01 18:40:00,8934.5,372.14,TRADE
QLD1,2024/02/01 18:45:00,9012.87,370.61,TRADE
QLD1,2024/02/01 18:50:00,8976.33,325.59,TRADE
QLD1,2024/02/01 18:55:00,8911.58,290.31,TRADE
QLD1,2024/02/01 19:00:00,8998.51,369.74,TRADE
QLD1,2024/02/01 19:05:00,8968.66,290.31,TRADE
QLD1,2024/02/01 19:10:00,9036.61,218.34,TRADE
QLD1,2024/02/01 19:15:00,9037.24,241.19,TRADE
QLD1,2024/02/01 19:20:00,8979.38,216.80,TRADE
QLD1,2024/02/01 19:25:00,8915.65,213.06,TRADE
QLD1,2024/02/01 19:30:00,8917.31,215.21,TRADE
QLD1,2024/02/01 19:35:00,8844.49,192.76,TRADE
QLD1,2024/02/01 19:40:00,8897.1,190.74,TRADE
QLD1,2024/02/01 19:45:00,8853.06,154.29,TRADE
QLD1,2024/02/01 19:50:00,8808.26,156.69,TRADE
QLD1,2024/02/01 19:55:00,8764.7,156.48,TRADE
QLD1,2024/02/01 20:00:00,8667.38,153.64,TRADE
QLD1,2024/02/01 20:05:00,8714.21,192.76,TRADE
QLD1,2024/02/01 20:10:00,8659.6,179.84,TRADE
QLD1,2024/02/01 20:15:00,8708.64,190.74,TRADE
QLD1,2024/02/01 20:20:00,8629.53,161.70,TRADE
QLD1,2024/02/01 20:25:00,8524.34,152.92,TRADE
QLD1,2024/02/01 20:30:00,8506.64,152.77,TRADE
QLD1,2024/02/01 20:35:00,8443.08,145.20,TRADE
QLD1,2024/02/01 20:40:00,8468.7,151.60,TRADE
QLD1,2024/02/01 20:45:00,8527.03,144.10,TRADE
QLD1,2024/02/01 20:50:00,8444.27,144.10,TRADE
QLD1,2024/02/01 20:55:00,8358.52,123.71,TRADE
QLD1,2024/02/01 21:00:00,8329.77,133,TRADE
QLD1,2024/02/01 21:05:00,8288.48,138.98,TRADE
QLD1,2024/02/01 21:10:00,8218.82,138.98,TRADE
QLD1,2024/02/01 21:15:00,8164.36,138.98,TRADE
QLD1,2024/02/01 21:20:00,8170.18,138.98,TRADE
QLD1,2024/02/01 21:25:00,8122.08,133,TRADE
QLD1,2024/02/01 21:30:00,8059.38,133,TRADE
QLD1,2024/02/01 21:35:00,8012.19,133.01,TRADE
QLD1,2024/02/01 21:40:00,7973.85,133.01,TRADE
QLD1,2024/02/01 21:45:00,7942.95,145.17,TRADE
QLD1,2024/02/01 21:50:00,7858.62,115.75,TRADE
QLD1,2024/02/01 21:55:00,7963.4,190.74,TRADE
QLD1,2024/02/01 22:00:00,7856.6,115.50,TRADE
QLD1,2024/02/01 22:05:00,7685.55,114.80,TRADE
QLD1,2024/02/01 22:10:00,7590.25,115.50,TRADE
QLD1,2024/02/01 22:15:00,7610.4,145.17,TRADE
QLD1,2024/02/01 22:20:00,7519.06,138.98,TRADE
QLD1,2024/02/01 22:25:00,7450.24,115.50,TRADE
QLD1,2024/02/01 22:30:00,7399.36,138.98,TRADE
QLD1,2024/02/01 22:35:00,7397.1,144.61,TRADE
QLD1,2024/02/01 22:40:00,7251.48,138.98,TRADE
QLD1,2024/02/01 22:45:00,7226.74,138.98,TRADE
QLD1,2024/02/01 22:50:00,7245.48,138.98,TRADE
QLD1,2024/02/01 22:55:00,7144.7,95.57,TRADE
QLD1,2024/02/01 23:00:00,6998.84,96.04,TRADE
QLD1,2024/02/01 23:05:00,7048.2,138.98,TRADE
QLD1,2024/02/01 23:10:00,7087.91,263.01,TRADE
QLD1,2024/02/01 23:15:00,6982.76,95.70,TRADE
QLD1,2024/02/01 23:20:00,6940.2,94.37,TRADE
QLD1,2024/02/01 23:25:00,6942.48,94.36,TRADE
QLD1,2024/02/01 23:30:00,6847.99,109.02,TRADE
QLD1,2024/02/01 23:35:00,6829.47,96.18,TRADE
QLD1,2024/02/01 23:40:00,6786.04,93.75,TRADE
QLD1,2024/02/01 23:45:00,6803.35,93.75,TRADE
QLD1,2024/02/01 23:50:00,6724.12,93.75,TRADE
QLD1,2024/02/01 23:55:00,6647.75,90.53,TRADE
QLD1,2024/02/02 00:00:00,6576,89.33,TRADE
QLD1,2024/02/02 00:05:00,6584.18,111.06,TRADE
QLD1,2024/02/02 00:10:00,6517.53,110.38,TRADE
QLD1,2024/02/02 00:15:00,6468.54,97.36,TRADE
QLD1,2024/02/02 00:20:00,6526.5,93.75,TRADE
QLD1,2024/02/02 00:25:00,6430.31,93.29,TRADE
QLD1,2024/02/02 00:30:00,6390.07,92.92,TRADE
QLD1,2024/02/02 00:35:00,6423.41,86.33,TRADE
QLD1,2024/02/02 00:40:00,6355.45,92.20,TRADE
QLD1,2024/02/02 00:45:00,6398.54,93.43,TRADE
QLD1,2024/02/02 00:50:00,6379.16,93.75,TRADE
QLD1,2024/02/02 00:55:00,6361.41,93.75,TRADE
QLD1,2024/02/02 01:00:00,6344.19,85.75,TRADE
QLD1,2024/02/02 01:05:00,6316.56,138.98,TRADE
QLD1,2024/02/02 01:10:00,6314.6,144.61,TRADE
QLD1,2024/02/02 01:15:00,6317.47,144.61,TRADE
QLD1,2024/02/02 01:20:00,6301.22,156.33,TRADE
QLD1,2024/02/02 01:25:00,6203.09,138.98,TRADE
QLD1,2024/02/02 01:30:00,6241.53,144.61,TRADE
QLD1,2024/02/02 01:35:00,6211.4,144.61,TRADE
QLD1,2024/02/02 01:40:00,6212.31,144.61,TRADE
QLD1,2024/02/02 01:45:00,6195.9,144.61,TRADE
QLD1,2024/02/02 01:50:00,6131.63,138.98,TRADE
QLD1,2024/02/02 01:55:00,6142.29,194.01,TRADE
QLD1,2024/02/02 02:00:00,6083.76,194.01,TRADE
QLD1,2024/02/02 02:05:00,6094.99,262.33,TRADE
QLD1,2024/02/02 02:10:00,6011.99,93.75,TRADE
QLD1,2024/02/02 02:15:00,6042.26,261.55,TRADE
QLD1,2024/02/02 02:20:00,6050.44,144.61,TRADE
QLD1,2024/02/02 02:25:00,6025.99,93.75,TRADE
QLD1,2024/02/02 02:30:00,6032.49,92.24,TRADE
QLD1,2024/02/02 02:35:00,6058.63,93.75,TRADE
QLD1,2024/02/02 02:40:00,6040.31,98.15,TRADE
QLD1,2024/02/02 02:45:00,5993.76,93.75,TRADE
QLD1,2024/02/02 02:50:00,5982.71,93.75,TRADE
QLD1,2024/02/02 02:55:00,5999.02,93.75,TRADE
QLD1,2024/02/02 03:00:00,6003.89,93.75,TRADE
QLD1,2024/02/02 03:05:00,6020.19,93.75,TRADE
QLD1,2024/02/02 03:10:00,6022.3,93.75,TRADE
QLD1,2024/02/02 03:15:00,6058.28,93.75,TRADE
QLD1,2024/02/02 03:20:00,5992.11,93.75,TRADE
QLD1,2024/02/02 03:25:00,6021.87,93.75,TRADE
QLD1,2024/02/02 03:30:00,5995.69,93.75,TRADE
QLD1,2024/02/02 03:35:00,5948.21,85.55,TRADE
QLD1,2024/02/02 03:40:00,5996.11,194.01,TRADE
QLD1,2024/02/02 03:45:00,5992.21,144.61,TRADE
QLD1,2024/02/02 03:50:00,5916.37,93.75,TRADE
QLD1,2024/02/02 03:55:00,5990.44,194.01,TRADE
QLD1,2024/02/02 04:00:00,5970.19,194.01,TRADE
QLD1,2024/02/02 04:05:00,6016.27,93.75,TRADE
QLD1,2024/02/02 04:10:00,6045.73,93.75,TRADE
QLD1,2024/02/02 04:15:00,6079.58,93.75,TRADE
QLD1,2024/02/02 04:20:00,6113.76,93.75,TRADE
QLD1,2024/02/02 04:25:00,6066.12,85.55,TRADE
QLD1,2024/02/02 04:30:00,6098.65,85.75,TRADE
QLD1,2024/02/02 04:35:00,6043.05,85.55,TRADE
QLD1,2024/02/02 04:40:00,6084.83,85.75,TRADE
QLD1,2024/02/02 04:45:00,6087.01,93.75,TRADE
QLD1,2024/02/02 04:50:00,6054.55,92.79,TRADE
QLD1,2024/02/02 04:55:00,6168.65,96.75,TRADE
QLD1,2024/02/02 05:00:00,6116.3,95.60,TRADE
QLD1,2024/02/02 05:05:00,6158.59,93.75,TRADE
QLD1,2024/02/02 05:10:00,6245.41,194.01,TRADE
QLD1,2024/02/02 05:15:00,6274.73,194.01,TRADE
QLD1,2024/02/02 05:20:00,6241.53,194.01,TRADE
QLD1,2024/02/02 05:25:00,6238.41,92.80,TRADE
QLD1,2024/02/02 05:30:00,6305.63,93.75,TRADE
QLD1,2024/02/02 05:35:00,6340.34,93.75,TRADE
QLD1,2024/02/02 05:40:00,6390.42,93.75,TRADE
QLD1,2024/02/02 05:45:00,6300.82,134.82,TRADE
QLD1,2024/02/02 05:50:00,6335.99,120.20,TRADE
QLD1,2024/02/02 05:55:00,6316.76,93.75,TRADE
QLD1,2024/02/02 06:00:00,6359.28,85.75,TRADE
QLD1,2024/02/02 06:05:00,6372.21,93.75,TRADE
QLD1,2024/02/02 06:10:00,6410.99,85.55,TRADE
QLD1,2024/02/02 06:15:00,6400.9,65.40,TRADE
QLD1,2024/02/02 06:20:00,6412.01,67.62,TRADE
QLD1,2024/02/02 06:25:00,6460.5,54.55,TRADE
QLD1,2024/02/02 06:30:00,6396.76,54.55,TRADE
QLD1,2024/02/02 06:35:00,6470.27,51.84,TRADE
QLD1,2024/02/02 06:40:00,6452.52,44.89,TRADE
QLD1,2024/02/02 06:45:00,6518.98,37.05,TRADE
QLD1,2024/02/02 06:50:00,6487.88,37.55,TRADE
QLD1,2024/02/02 06:55:00,6509.66,36.79,TRADE
QLD1,2024/02/02 07:00:00,6532.49,47.13,TRADE
QLD1,2024/02/02 07:05:00,6500.27,35.70,TRADE
QLD1,2024/02/02 07:10:00,6513.79,35.21,TRADE
QLD1,2024/02/02 07:15:00,6531.21,34.77,TRADE
QLD1,2024/02/02 07:20:00,6597.43,49.55,TRADE
QLD1,2024/02/02 07:25:00,6487.31,34.55,TRADE
QLD1,2024/02/02 07:30:00,6525.16,18.84,TRADE
QLD1,2024/02/02 07:35:00,6383.83,29.64,TRADE
QLD1,2024/02/02 07:40:00,6340.65,34.55,TRADE
QLD1,2024/02/02 07:45:00,6327.4,34.55,TRADE
QLD1,2024/02/02 07:50:00,6319.78,52.50,TRADE
QLD1,2024/02/02 07:55:00,5997.98,-20.50,TRADE
QLD1,2024/02/02 08:00:00,6127.88,53.74,TRADE
QLD1,2024/02/02 08:05:00,6177.54,48.35,TRADE
QLD1,2024/02/02 08:10:00,6175.93,77.15,TRADE
QLD1,2024/02/02 08:15:00,6206.35,64.22,TRADE
QLD1,2024/02/02 08:20:00,6143.73,64.22,TRADE
QLD1,2024/02/02 08:25:00,6125.12,57.21,TRADE
QLD1,2024/02/02 08:30:00,6043.01,64.22,TRADE
QLD1,2024/02/02 08:35:00,6056.24,54.92,TRADE
QLD1,2024/02/02 08:40:00,6022.18,57.09,TRADE
QLD1,2024/02/02 08:45:00,6031.91,-32.66,TRADE
QLD1,2024/02/02 08:50:00,5983.54,-35.10,TRADE
QLD1,2024/02/02 08:55:00,5942.85,-20.50,TRADE
QLD1,2024/02/02 09:00:00,5956.8,-20.50,TRADE
QLD1,2024/02/02 09:05:00,5869.8,0,TRADE
QLD1,2024/02/02 09:10:00,5830.68,-10,TRADE
QLD1,2024/02/02 09:15:00,5814.01,-2.02,TRADE
QLD1,2024/02/02 09:20:00,5811.78,-2.02,TRADE
QLD1,2024/02/02 09:25:00,5779.31,0,TRADE
QLD1,2024/02/02 09:30:00,5694.81,-2.02,TRADE
QLD1,2024/02/02 09:35:00,5682.12,-13.80,TRADE
QLD1,2024/02/02 09:40:00,5676.56,45.06,TRADE
QLD1,2024/02/02 09:45:00,5738.09,34.55,TRADE
QLD1,2024/02/02 09:50:00,5740.36,33.43,TRADE
QLD1,2024/02/02 09:55:00,5712.32,18.84,TRADE
QLD1,2024/02/02 10:00:00,5658.96,34.55,TRADE
QLD1,2024/02/02 10:05:00,5643.13,18.84,TRADE
QLD1,2024/02/02 10:10:00,5675.78,34.55,TRADE
QLD1,2024/02/02 10:15:00,5700.27,34.55,TRADE
QLD1,2024/02/02 10:20:00,5777.35,52.95,TRADE
QLD1,2024/02/02 10:25:00,5679.53,0,TRADE
QLD1,2024/02/02 10:30:00,5673.44,18.84,TRADE
QLD1,2024/02/02 10:35:00,5658.48,3.36,TRADE
QLD1,2024/02/02 10:40:00,5668.45,34.55,TRADE
QLD1,2024/02/02 10:45:00,5639.99,-2.02,TRADE
QLD1,2024/02/02 10:50:00,5667.13,-2.02,TRADE
QLD1,2024/02/02 10:55:00,5680.87,18.84,TRADE
QLD1,2024/02/02 11:00:00,5674.94,18.84,TRADE
QLD1,2024/02/02 11:05:00,5624.32,-2.02,TRADE
QLD1,2024/02/02 11:10:00,5603.56,-2.02,TRADE
QLD1,2024/02/02 11:15:00,5617.37,-10.50,TRADE
QLD1,2024/02/02 11:20:00,5675.69,-10,TRADE
QLD1,2024/02/02 11:25:00,5694.47,-2.02,TRADE
QLD1,2024/02/02 11:30:00,5699.11,-2.02,TRADE
QLD1,2024/02/02 11:35:00,5758.27,-2.02,TRADE
QLD1,2024/02/02 11:40:00,5764.97,34.55,TRADE
QLD1,2024/02/02 11:45:00,5854.07,60.60,TRADE
QLD1,2024/02/02 11:50:00,5920.06,57.28,TRADE
QLD1,2024/02/02 11:55:00,5891.94,62.29,TRADE
QLD1,2024/02/02 12:00:00,5941.85,49.55,TRADE
QLD1,2024/02/02 12:05:00,5887.64,49.55,TRADE
QLD1,2024/02/02 12:10:00,5903.18,53.31,TRADE
QLD1,2024/02/02 12:15:00,6000.55,58.11,TRADE
