REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2024/08/01 05:45:00,6692.55,194.13,TRADE
QLD1,2024/08/01 05:50:00,6690.17,234.98,TRADE
QLD1,2024/08/01 05:55:00,6692.93,236.29,TRADE
QLD1,2024/08/01 06:00:00,6860.75,302.62,TRADE
QLD1,2024/08/01 06:05:00,6993.26,92.95,TRADE
QLD1,2024/08/01 06:10:00,7042.7,142.94,TRADE
QLD1,2024/08/01 06:15:00,7191.97,234.41,TRADE
QLD1,2024/08/01 06:20:00,7311.09,290.31,TRADE
QLD1,2024/08/01 06:25:00,7374.45,308.91,TRADE
QLD1,2024/08/01 06:30:00,7458.01,292.38,TRADE
QLD1,2024/08/01 06:35:00,7445.73,209.22,TRADE
QLD1,2024/08/01 06:40:00,7520.88,298.88,TRADE
QLD1,2024/08/01 06:45:00,7509.93,298.88,TRADE
QLD1,2024/08/01 06:50:00,7561.73,298.88,TRADE
QLD1,2024/08/01 06:55:00,7608.8,378.39,TRADE
QLD1,2024/08/01 07:00:00,7635.54,314.89,TRADE
QLD1,2024/08/01 07:05:00,7594.82,341.50,TRADE
QLD1,2024/08/01 07:10:00,7623.7,298.88,TRADE
QLD1,2024/08/01 07:15:00,7629.26,284.95,TRADE
QLD1,2024/08/01 07:20:00,7595.47,267.86,TRADE
QLD1,2024/08/01 07:25:00,7253.55,196.22,TRADE
QLD1,2024/08/01 07:30:00,7173.31,135.30,TRADE
QLD1,2024/08/01 07:35:00,7126.36,171.79,TRADE
QLD1,2024/08/01 07:40:00,6992.9,149.99,TRADE
QLD1,2024/08/01 07:45:00,6884.16,144.61,TRADE
QLD1,2024/08/01 07:50:00,6827.39,110.83,TRADE
QLD1,2024/08/01 07:55:00,6621.7,60.95,TRADE
QLD1,2024/08/01 08:00:00,6906.03,131.41,TRADE
QLD1,2024/08/01 08:05:00,6770.98,92.95,TRADE
QLD1,2024/08/01 08:10:00,6699.88,57.88,TRADE
QLD1,2024/08/01 08:15:00,6640.06,87.75,TRADE
QLD1,2024/08/01 08:20:00,6460.45,57.53,TRADE
QLD1,2024/08/01 08:25:00,6360.15,77.95,TRADE
QLD1,2024/08/01 08:30:00,6151.93,31.77,TRADE
QLD1,2024/08/01 08:35:00,6056.48,35.58,TRADE
QLD1,2024/08/01 08:40:00,5896.31,44.75,TRADE
QLD1,2024/08/01 08:45:00,5800.65,-10.40,TRADE
QLD1,2024/08/01 08:50:00,5741.65,38.66,TRADE
QLD1,2024/08/01 08:55:00,5565.55,34.75,TRADE
QLD1,2024/08/01 09:00:00,5585.14,66.88,TRADE
QLD1,2024/08/01 09:05:00,5419.07,65.42,TRADE
QLD1,2024/08/01 09:10:00,5391.58,52.62,TRADE
QLD1,2024/08/01 09:15:00,5370.68,66.75,TRADE
QLD1,2024/08/01 09:20:00,5271.57,67.88,TRADE
QLD1,2024/08/01 09:25:00,5237.69,67.82,TRADE
QLD1,2024/08/01 09:30:00,5089.27,53.75,TRADE
QLD1,2024/08/01 09:35:00,4943.61,66.75,TRADE
QLD1,2024/08/01 09:40:00,4883.94,55.75,TRADE
QLD1,2024/08/01 09:45:00,4815.86,65.46,TRADE
QLD1,2024/08/01 09:50:00,4708.38,-10,TRADE
QLD1,2024/08/01 09:55:00,4629.11,-10.40,TRADE
QLD1,2024/08/01 10:00:00,4620.83,41,TRADE
QLD1,2024/08/01 10:05:00,4534.36,44.75,TRADE
QLD1,2024/08/01 10:10:00,4572.03,34.75,TRADE
QLD1,2024/08/01 10:15:00,4498.9,0,TRADE
QLD1,2024/08/01 10:20:00,4453.9,0,TRADE
QLD1,2024/08/01 10:25:00,4504.11,0,TRADE
QLD1,2024/08/01 10:30:00,4474.31,-18.89,TRADE
QLD1,2024/08/01 10:35:00,4391.74,-18.89,TRADE
QLD1,2024/08/01 10:40:00,4375.13,-18.89,TRADE
QLD1,2024/08/01 10:45:00,4336.7,-18.89,TRADE
QLD1,2024/08/01 10:50:00,4312.83,-18.89,TRADE
QLD1,2024/08/01 10:55:00,4275.1,-18.89,TRADE
QLD1,2024/08/01 11:00:00,4242.67,-18.89,TRADE
QLD1,2024/08/01 11:05:00,4203.92,-18.89,TRADE
QLD1,2024/08/01 11:10:00,4263.62,-18.89,TRADE
QLD1,2024/08/01 11:15:00,4290.22,0,TRADE
QLD1,2024/08/01 11:20:00,4206.16,-10.49,TRADE
QLD1,2024/08/01 11:25:00,4251.78,-10.49,TRADE
QLD1,2024/08/01 11:30:00,4228.08,-18.89,TRADE
QLD1,2024/08/01 11:35:00,4219.42,-18.89,TRADE
QLD1,2024/08/01 11:40:00,4200.73,-18.89,TRADE
QLD1,2024/08/01 11:45:00,4170.97,-18.89,TRADE
QLD1,2024/08/01 11:50:00,4155.28,-18.89,TRADE
QLD1,2024/08/01 11:55:00,4093.01,-18.89,TRADE
QLD1,2024/08/01 12:00:00,4065.98,-18.89,TRADE
QLD1,2024/08/01 12:05:00,4010.4,-18.89,TRADE
QLD1,2024/08/01 12:10:00,4040.15,-18.89,TRADE
QLD1,2024/08/01 12:15:00,3972.76,-18.89,TRADE
QLD1,2024/08/01 12:20:00,4101.9,-18.89,TRADE
QLD1,2024/08/01 12:25:00,3949.86,-35.01,TRADE
QLD1,2024/08/01 12:30:00,3910.16,-29.50,TRADE
QLD1,2024/08/01 12:35:00,4041.21,-25.82,TRADE
QLD1,2024/08/01 12:40:00,4016.84,-34.89,TRADE
QLD1,2024/08/01 12:45:00,3968.03,-35.01,TRADE
QLD1,2024/08/01 12:50:00,3856.43,-45.01,TRADE
QLD1,2024/08/01 12:55:00,3961.3,-18.89,TRADE
QLD1,2024/08/01 13:00:00,3890.56,-34.89,TRADE
QLD1,2024/08/01 13:05:00,3825.93,-41.48,TRADE
QLD1,2024/08/01 13:10:00,3890.09,-36.56,TRADE
QLD1,2024/08/01 13:15:00,3961.63,-25.82,TRADE
QLD1,2024/08/01 13:20:00,3946.29,-39.13,TRADE
QLD1,2024/08/01 13:25:00,4022.68,-34.89,TRADE
QLD1,2024/08/01 13:30:00,4020.64,-18.89,TRADE
QLD1,2024/08/01 13:35:00,4142.01,-18.89,TRADE
QLD1,2024/08/01 13:40:00,3982.97,-36.56,TRADE
QLD1,2024/08/01 13:45:00,4052.13,-25.82,TRADE
QLD1,2024/08/01 13:50:00,4110.86,-35.01,TRADE
QLD1,2024/08/01 13:55:00,4051.8,-41.48,TRADE
QLD1,2024/08/01 14:00:00,4113.73,-36.56,TRADE
QLD1,2024/08/01 14:05:00,4156.81,-36.56,TRADE
QLD1,2024/08/01 14:10:00,4197.99,-35.10,TRADE
QLD1,2024/08/01 14:15:00,4329.87,-35.10,TRADE
QLD1,2024/08/01 14:20:00,4386.6,-35.10,TRADE
QLD1,2024/08/01 14:25:00,4390.26,-35.10,TRADE
QLD1,2024/08/01 14:30:00,4468.96,-35.10,TRADE
QLD1,2024/08/01 14:35:00,4479.99,-35.10,TRADE
QLD1,2024/08/01 14:40:00,4495.07,-35.10,TRADE
QLD1,2024/08/01 14:45:00,4560.83,-35.10,TRADE
QLD1,2024/08/01 14:50:00,4609.98,-35.10,TRADE
QLD1,2024/08/01 14:55:00,4797,-25.82,TRADE
QLD1,2024/08/01 15:00:00,4965.41,44.94,TRADE
QLD1,2024/08/01 15:05:00,4997.67,6.63,TRADE
QLD1,2024/08/01 15:10:00,5015.39,-35.01,TRADE
QLD1,2024/08/01 15:15:00,5147.51,39.48,TRADE
QLD1,2024/08/01 15:20:00,5188.61,34.75,TRADE
QLD1,2024/08/01 15:25:00,5317.14,75.36,TRADE
QLD1,2024/08/01 15:30:00,5392.9,76,TRADE
QLD1,2024/08/01 15:35:00,5502.34,44.75,TRADE
QLD1,2024/08/01 15:40:00,5588.48,49.67,TRADE
QLD1,2024/08/01 15:45:00,5723.04,66.92,TRADE
QLD1,2024/08/01 15:50:00,5825.81,71.47,TRADE
QLD1,2024/08/01 15:55:00,5894.79,77.75,TRADE
QLD1,2024/08/01 16:00:00,5997.22,87.89,TRADE
QLD1,2024/08/01 16:05:00,6150.68,74.20,TRADE
QLD1,2024/08/01 16:10:00,6230.23,71.92,TRADE
QLD1,2024/08/01 16:15:00,6381.01,74.70,TRADE
QLD1,2024/08/01 16:20:00,6402.65,77.95,TRADE
QLD1,2024/08/01 16:25:00,6530.9,93.83,TRADE
QLD1,2024/08/01 16:30:00,6634.87,99.22,TRADE
QLD1,2024/08/01 16:35:00,6656.62,103.95,TRADE
QLD1,2024/08/01 16:40:00,6833.63,115.63,TRADE
QLD1,2024/08/01 16:45:00,6895.62,180.95,TRADE
QLD1,2024/08/01 16:50:00,6986.69,209.22,TRADE
QLD1,2024/08/01 16:55:00,7014.63,177,TRADE
QLD1,2024/08/01 17:00:00,7164.27,209.22,TRADE
QLD1,2024/08/01 17:05:00,7130.68,209.22,TRADE
QLD1,2024/08/01 17:10:00,7290.19,267.24,TRADE
QLD1,2024/08/01 17:15:00,7406.15,274.83,TRADE
QLD1,2024/08/01 17:20:00,7459.42,266.87,TRADE
QLD1,2024/08/01 17:25:00,7550.9,269.34,TRADE
QLD1,2024/08/01 17:30:00,7602.84,271.67,TRADE
QLD1,2024/08/01 17:35:00,7664.79,153.83,TRADE
QLD1,2024/08/01 17:40:00,7784.37,222.84,TRADE
QLD1,2024/08/01 17:45:00,7788.24,276.93,TRADE
QLD1,2024/08/01 17:50:00,7802.57,281.41,TRADE
QLD1,2024/08/01 17:55:00,7920.18,376.70,TRADE
QLD1,2024/08/01 18:00:00,8065.42,527.06,TRADE
QLD1,2024/08/01 18:05:00,8015.41,315.77,TRADE
QLD1,2024/08/01 18:10:00,8072.04,282.75,TRADE
QLD1,2024/08/01 18:15:00,8056.35,237.73,TRADE
QLD1,2024/08/01 18:20:00,7988.62,192.45,TRADE
QLD1,2024/08/01 18:25:00,8097.74,241.53,TRADE
QLD1,2024/08/01 18:30:00,8108.45,230,TRADE
QLD1,2024/08/01 18:35:00,8083.77,233.71,TRADE
QLD1,2024/08/01 18:40:00,8058.78,234.87,TRADE
QLD1,2024/08/01 18:45:00,8088.81,237.73,TRADE
QLD1,2024/08/01 18:50:00,8041.36,286.57,TRADE
QLD1,2024/08/01 18:55:00,8071.2,265.06,TRADE
QLD1,2024/08/01 19:00:00,8098.7,265.06,TRADE
QLD1,2024/08/01 19:05:00,8032.83,265.06,TRADE
QLD1,2024/08/01 19:10:00,7985.57,276.65,TRADE
QLD1,2024/08/01 19:15:00,7954.93,265.06,TRADE
QLD1,2024/08/01 19:20:00,7928.72,247.30,TRADE
QLD1,2024/08/01 19:25:00,7873.61,237.73,TRADE
QLD1,2024/08/01 19:30:00,7899.29,231.66,TRADE
QLD1,2024/08/01 19:35:00,7876.95,233.73,TRADE
QLD1,2024/08/01 19:40:00,7899.28,237.73,TRADE
QLD1,2024/08/01 19:45:00,7844.94,209.22,TRADE
QLD1,2024/08/01 19:50:00,7852.82,209.22,TRADE
QLD1,2024/08/01 19:55:00,7880.45,186.15,TRADE
QLD1,2024/08/01 20:00:00,7840.78,180.95,TRADE
QLD1,2024/08/01 20:05:00,7805.32,190.33,TRADE
QLD1,2024/08/01 20:10:00,7735.42,194.61,TRADE
QLD1,2024/08/01 20:15:00,7758.58,180.95,TRADE
QLD1,2024/08/01 20:20:00,7730.88,180,TRADE
QLD1,2024/08/01 20:25:00,7773.37,180.95,TRADE
QLD1,2024/08/01 20:30:00,7741.66,187.82,TRADE
QLD1,2024/08/01 20:35:00,7730.27,198.30,TRADE
QLD1,2024/08/01 20:40:00,7640.96,195.46,TRADE
QLD1,2024/08/01 20:45:00,7620.65,173.85,TRADE
QLD1,2024/08/01 20:50:00,7642.08,177,TRADE
QLD1,2024/08/01 20:55:00,7546.94,177,TRADE
QLD1,2024/08/01 21:00:00,7497,146.85,TRADE
QLD1,2024/08/01 21:05:00,7562.15,228.01,TRADE
QLD1,2024/08/01 21:10:00,7541.44,257.14,TRADE
QLD1,2024/08/01 21:15:00,7523.28,228.01,TRADE
QLD1,2024/08/01 21:20:00,7387.06,237.73,TRADE
QLD1,2024/08/01 21:25:00,7301.26,214.28,TRADE
QLD1,2024/08/01 21:30:00,7271.66,154.49,TRADE
QLD1,2024/08/01 21:35:00,7218.35,202.14,TRADE
QLD1,2024/08/01 21:40:00,7149.33,182.74,TRADE
QLD1,2024/08/01 21:45:00,7051.63,145.82,TRADE
QLD1,2024/08/01 21:50:00,7064.61,149.28,TRADE
QLD1,2024/08/01 21:55:00,6967.54,125.98,TRADE
QLD1,2024/08/01 22:00:00,6978.83,110.83,TRADE
QLD1,2024/08/01 22:05:00,6843.24,164.95,TRADE
QLD1,2024/08/01 22:10:00,6880.58,237.73,TRADE
QLD1,2024/08/01 22:15:00,6938.82,281.85,TRADE
QLD1,2024/08/01 22:20:00,6933.98,228.75,TRADE
QLD1,2024/08/01 22:25:00,6816,178.16,TRADE
QLD1,2024/08/01 22:30:00,6732.87,171.94,TRADE
QLD1,2024/08/01 22:35:00,6684.46,150.33,TRADE
QLD1,2024/08/01 22:40:00,6725.39,180.95,TRADE
QLD1,2024/08/01 22:45:00,6726.91,201.65,TRADE
QLD1,2024/08/01 22:50:00,6720.69,228.75,TRADE
QLD1,2024/08/01 22:55:00,6563.27,146.09,TRADE
QLD1,2024/08/01 23:00:00,6502.37,110.83,TRADE
QLD1,2024/08/01 23:05:00,6501.41,114.40,TRADE
QLD1,2024/08/01 23:10:00,6486.69,143.89,TRADE
QLD1,2024/08/01 23:15:00,6573.34,149.61,TRADE
QLD1,2024/08/01 23:20:00,6547.16,145.71,TRADE
QLD1,2024/08/01 23:25:00,6532.97,145.69,TRADE
QLD1,2024/08/01 23:30:00,6456.07,144.91,TRADE
QLD1,2024/08/01 23:35:00,6428.92,180.95,TRADE
QLD1,2024/08/01 23:40:00,6341.42,142.41,TRADE
QLD1,2024/08/01 23:45:00,6360.47,144.14,TRADE
QLD1,2024/08/01 23:50:00,6250.56,142.09,TRADE
QLD1,2024/08/01 23:55:00,6172.12,110.83,TRADE
QLD1,2024/08/02 00:00:00,6187.26,108.75,TRADE
QLD1,2024/08/02 00:05:00,6122.36,110.83,TRADE
QLD1,2024/08/02 00:10:00,6105.03,142.45,TRADE
QLD1,2024/08/02 00:15:00,6123.76,142.48,TRADE
QLD1,2024/08/02 00:20:00,6107.8,113.10,TRADE
QLD1,2024/08/02 00:25:00,5971.71,110.83,TRADE
QLD1,2024/08/02 00:30:00,5956.49,108.75,TRADE
QLD1,2024/08/02 00:35:00,5947.27,110.83,TRADE
QLD1,2024/08/02 00:40:00,5834.12,110.83,TRADE
QLD1,2024/08/02 00:45:00,5899.73,110.83,TRADE
QLD1,2024/08/02 00:50:00,5945.43,140.83,TRADE
QLD1,2024/08/02 00:55:00,5871.75,108.75,TRADE
QLD1,2024/08/02 01:00:00,5829.56,110.83,TRADE
QLD1,2024/08/02 01:05:00,5816.82,110.83,TRADE
QLD1,2024/08/02 01:10:00,5837.13,142.16,TRADE
QLD1,2024/08/02 01:15:00,5771.77,138.20,TRADE
QLD1,2024/08/02 01:20:00,5801.46,143.82,TRADE
QLD1,2024/08/02 01:25:00,5712.91,114,TRADE
QLD1,2024/08/02 01:30:00,5735.46,114.68,TRADE
QLD1,2024/08/02 01:35:00,5731.34,115.33,TRADE
QLD1,2024/08/02 01:40:00,5710.76,114.59,TRADE
QLD1,2024/08/02 01:45:00,5742.58,115.31,TRADE
QLD1,2024/08/02 01:50:00,5699.08,108.75,TRADE
QLD1,2024/08/02 01:55:00,5668.66,110.63,TRADE
QLD1,2024/08/02 02:00:00,5654.31,107.04,TRADE
QLD1,2024/08/02 02:05:00,5644.01,117.11,TRADE
QLD1,2024/08/02 02:10:00,5679.01,150.21,TRADE
QLD1,2024/08/02 02:15:00,5603.33,147.36,TRADE
QLD1,2024/08/02 02:20:00,5636.24,116.33,TRADE
QLD1,2024/08/02 02:25:00,5669.1,119.21,TRADE
QLD1,2024/08/02 02:30:00,5689.66,119.98,TRADE
QLD1,2024/08/02 02:35:00,5720.98,120.73,TRADE
QLD1,2024/08/02 02:40:00,5636.48,119.18,TRADE
QLD1,2024/08/02 02:45:00,5655.18,108.99,TRADE
QLD1,2024/08/02 02:50:00,5668.24,109.60,TRADE
QLD1,2024/08/02 02:55:00,5693.64,110.31,TRADE
QLD1,2024/08/02 03:00:00,5692.29,110.30,TRADE
QLD1,2024/08/02 03:05:00,5660.89,109.58,TRADE
QLD1,2024/08/02 03:10:00,5651.02,110.19,TRADE
QLD1,2024/08/02 03:15:00,5657.44,120.63,TRADE
QLD1,2024/08/02 03:20:00,5671.31,121.42,TRADE
QLD1,2024/08/02 03:25:00,5653.83,121.43,TRADE
QLD1,2024/08/02 03:30:00,5692.68,121.43,TRADE
QLD1,2024/08/02 03:35:00,5734.78,122.13,TRADE
QLD1,2024/08/02 03:40:00,5676.52,120.58,TRADE
QLD1,2024/08/02 03:45:00,5684.28,121.31,TRADE
QLD1,2024/08/02 03:50:00,5703.72,153.68,TRADE
QLD1,2024/08/02 03:55:00,5715.9,121.36,TRADE
QLD1,2024/08/02 04:00:00,5713.11,121.32,TRADE
QLD1,2024/08/02 04:05:00,5751.66,108.75,TRADE
QLD1,2024/08/02 04:10:00,5825.3,111.64,TRADE
QLD1,2024/08/02 04:15:00,5802.06,110.83,TRADE
QLD1,2024/08/02 04:20:00,5936.2,118.95,TRADE
QLD1,2024/08/02 04:25:00,5860.46,110.83,TRADE
QLD1,2024/08/02 04:30:00,5948.07,110.83,TRADE
QLD1,2024/08/02 04:35:00,6005.19,110.83,TRADE
QLD1,2024/08/02 04:40:00,6008.01,110.83,TRADE
QLD1,2024/08/02 04:45:00,6048.34,110.83,TRADE
QLD1,2024/08/02 04:50:00,6102.54,110.83,TRADE
QLD1,2024/08/02 04:55:00,6181.15,110.83,TRADE
QLD1,2024/08/02 05:00:00,6167.22,110.83,TRADE
QLD1,2024/08/02 05:05:00,6217.71,110.83,TRADE
QLD1,2024/08/02 05:10:00,6340.88,110.83,TRADE
QLD1,2024/08/02 05:15:00,6458.58,150,TRADE
QLD1,2024/08/02 05:20:00,6423.68,152.37,TRADE
QLD1,2024/08/02 05:25:00,6475.63,154.46,TRADE
QLD1,2024/08/02 05:30:00,6512.07,164.95,TRADE
QLD1,2024/08/02 05:35:00,6486.39,154.69,TRADE
QLD1,2024/08/02 05:40:00,6557.02,228.75,TRADE
QLD1,2024/08/02 05:45:00,6624.8,229.14,TRADE
QLD1,2024/08/02 05:50:00,6717.78,164.95,TRADE
QLD1,2024/08/02 05:55:00,6804.18,164.95,TRADE
QLD1,2024/08/02 06:00:00,6892.47,228.75,TRADE
QLD1,2024/08/02 06:05:00,6955.09,153.73,TRADE
QLD1,2024/08/02 06:10:00,7164.5,228.01,TRADE
QLD1,2024/08/02 06:15:00,7250.08,260,TRADE
QLD1,2024/08/02 06:20:00,7354.93,306.79,TRADE
QLD1,2024/08/02 06:25:00,7316.81,294.31,TRADE
QLD1,2024/08/02 06:30:00,7332.11,298.03,TRADE
QLD1,2024/08/02 06:35:00,7491.75,179.70,TRADE
QLD1,2024/08/02 06:40:00,7473.83,226.44,TRADE
QLD1,2024/08/02 06:45:00,7535.34,294.41,TRADE
QLD1,2024/08/02 06:50:00,7517.39,284.95,TRADE
QLD1,2024/08/02 06:55:00,7656.58,306.81,TRADE
QLD1,2024/08/02 07:00:00,7693.27,307.15,TRADE
QLD1,2024/08/02 07:05:00,7716.14,307.59,TRADE
QLD1,2024/08/02 07:10:00,7649.46,298.88,TRADE
QLD1,2024/08/02 07:15:00,7716.74,298.88,TRADE
QLD1,2024/08/02 07:20:00,7699.21,295.08,TRADE
QLD1,2024/08/02 07:25:00,7677.71,291.51,TRADE
QLD1,2024/08/02 07:30:00,7546.23,269.40,TRADE
QLD1,2024/08/02 07:35:00,7547.93,260,TRADE
QLD1,2024/08/02 07:40:00,7444.25,182.32,TRADE
QLD1,2024/08/02 07:45:00,7305.91,131.42,TRADE
QLD1,2024/08/02 07:50:00,7272.17,115.63,TRADE
QLD1,2024/08/02 07:55:00,7122.79,106.63,TRADE
QLD1,2024/08/02 08:00:00,6997.52,79.24,TRADE
QLD1,2024/08/02 08:05:00,6823.35,90.82,TRADE
QLD1,2024/08/02 08:10:00,6736.31,92.95,TRADE
QLD1,2024/08/02 08:15:00,6676.85,77.99,TRADE
QLD1,2024/08/02 08:20:00,6569.26,77.80,TRADE
QLD1,2024/08/02 08:25:00,6394.07,51.94,TRADE
QLD1,2024/08/02 08:30:00,6276.89,59.88,TRADE
QLD1,2024/08/02 08:35:00,6155.51,77.75,TRADE
QLD1,2024/08/02 08:40:00,6033.93,77.95,TRADE
QLD1,2024/08/02 08:45:00,5934.9,77.99,TRADE
QLD1,2024/08/02 08:50:00,5827.99,73.74,TRADE
QLD1,2024/08/02 08:55:00,5713.05,70.23,TRADE
QLD1,2024/08/02 09:00:00,5629.3,70.80,TRADE
QLD1,2024/08/02 09:05:00,5591.9,77.75,TRADE
QLD1,2024/08/02 09:10:00,5565.25,79.95,TRADE
QLD1,2024/08/02 09:15:00,5423.46,69.81,TRADE
QLD1,2024/08/02 09:20:00,5376.36,76.49,TRADE
QLD1,2024/08/02 09:25:00,5255.39,68.86,TRADE
QLD1,2024/08/02 09:30:00,5240.86,70.60,TRADE
QLD1,2024/08/02 09:35:00,5120.67,70.57,TRADE
QLD1,2024/08/02 09:40:00,5027.62,89.94,TRADE
QLD1,2024/08/02 09:45:00,5012.95,66.69,TRADE
QLD1,2024/08/02 09:50:00,4941.4,69.02,TRADE
QLD1,2024/08/02 09:55:00,4893.34,70.88,TRADE
QLD1,2024/08/02 10:00:00,4777.53,65.17,TRADE
QLD1,2024/08/02 10:05:00,4744.83,60.50,TRADE
QLD1,2024/08/02 10:10:00,4744.68,60.50,TRADE
QLD1,2024/08/02 10:15:00,4748.75,60.50,TRADE
QLD1,2024/08/02 10:20:00,4649.2,27.73,TRADE
QLD1,2024/08/02 10:25:00,4674.37,55.75,TRADE
QLD1,2024/08/02 10:30:00,4643.28,55.75,TRADE
QLD1,2024/08/02 10:35:00,4530.07,27.73,TRADE
QLD1,2024/08/02 10:40:00,4512.12,55.75,TRADE
QLD1,2024/08/02 10:45:00,4466.73,44.75,TRADE
QLD1,2024/08/02 10:50:00,4350.05,44.75,TRADE
QLD1,2024/08/02 10:55:00,4383.52,47.73,TRADE
QLD1,2024/08/02 11:00:00,4287.71,44.75,TRADE
QLD1,2024/08/02 11:05:00,4250.04,44.75,TRADE
QLD1,2024/08/02 11:10:00,4347.19,55.75,TRADE
QLD1,2024/08/02 11:15:00,4275.94,44.75,TRADE
QLD1,2024/08/02 11:20:00,4238.4,44.75,TRADE
QLD1,2024/08/02 11:25:00,4315.01,55.75,TRADE
QLD1,2024/08/02 11:30:00,4263.59,44.75,TRADE
QLD1,2024/08/02 11:35:00,4186.6,0,TRADE
QLD1,2024/08/02 11:40:00,4212.58,34.75,TRADE
QLD1,2024/08/02 11:45:00,4184.35,34.75,TRADE
QLD1,2024/08/02 11:50:00,4135.28,34.75,TRADE
QLD1,2024/08/02 11:55:00,4122.05,21.57,TRADE
QLD1,2024/08/02 12:00:00,4166.03,34.75,TRADE
QLD1,2024/08/02 12:05:00,4139.66,34.75,TRADE
QLD1,2024/08/02 12:10:00,4114.08,10.82,TRADE
