REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2024/01/01 06:05:00,5577.25,10.61,TRADE
QLD1,2024/01/01 06:10:00,5586.68,10.67,TRADE
QLD1,2024/01/01 06:15:00,5614.8,10.71,TRADE
QLD1,2024/01/01 06:20:00,5612.83,0,TRADE
QLD1,2024/01/01 06:25:00,5652.25,-10.50,TRADE
QLD1,2024/01/01 06:30:00,5667.23,-10.50,TRADE
QLD1,2024/01/01 06:35:00,5598.83,-10.07,TRADE
QLD1,2024/01/01 06:40:00,5612.69,0,TRADE
QLD1,2024/01/01 06:45:00,5635.01,10.72,TRADE
QLD1,2024/01/01 06:50:00,5613.14,18.84,TRADE
QLD1,2024/01/01 06:55:00,5633.26,34.55,TRADE
QLD1,2024/01/01 07:00:00,5591.56,59.13,TRADE
QLD1,2024/01/01 07:05:00,5591.99,57.66,TRADE
QLD1,2024/01/01 07:10:00,5675.57,49.55,TRADE
QLD1,2024/01/01 07:15:00,5670.41,49.55,TRADE
QLD1,2024/01/01 07:20:00,5615.24,18.84,TRADE
QLD1,2024/01/01 07:25:00,5675.55,34.55,TRADE
QLD1,2024/01/01 07:30:00,5682.83,18.84,TRADE
QLD1,2024/01/01 07:35:00,5655.28,34.55,TRADE
QLD1,2024/01/01 07:40:00,5625.16,-2.02,TRADE
QLD1,2024/01/01 07:45:00,5673.73,-10.50,TRADE
QLD1,2024/01/01 07:50:00,5681.17,0,TRADE
QLD1,2024/01/01 07:55:00,5679.01,0,TRADE
QLD1,2024/01/01 08:00:00,5721.38,0,TRADE
QLD1,2024/01/01 08:05:00,5689.63,0,TRADE
QLD1,2024/01/01 08:10:00,5781.45,54.54,TRADE
QLD1,2024/01/01 08:15:00,5767.43,49.55,TRADE
QLD1,2024/01/01 08:20:00,5747.24,34.39,TRADE
QLD1,2024/01/01 08:25:00,5795.54,34.55,TRADE
QLD1,2024/01/01 08:30:00,5803.11,34.55,TRADE
QLD1,2024/01/01 08:35:00,5787.76,45.67,TRADE
QLD1,2024/01/01 08:40:00,5774.46,34.20,TRADE
QLD1,2024/01/01 08:45:00,5763.72,34.21,TRADE
QLD1,2024/01/01 08:50:00,5694.22,0,TRADE
QLD1,2024/01/01 08:55:00,5702.7,33.55,TRADE
QLD1,2024/01/01 09:00:00,5757.61,33.56,TRADE
QLD1,2024/01/01 09:05:00,5760.22,34.55,TRADE
QLD1,2024/01/01 09:10:00,5846.08,132.52,TRADE
QLD1,2024/01/01 09:15:00,5891.07,49.55,TRADE
QLD1,2024/01/01 09:20:00,5877.64,49.55,TRADE
QLD1,2024/01/01 09:25:00,5829.92,34.55,TRADE
QLD1,2024/01/01 09:30:00,5860.28,34.55,TRADE
QLD1,2024/01/01 09:35:00,5845.07,34.55,TRADE
QLD1,2024/01/01 09:40:00,5902.2,51.14,TRADE
QLD1,2024/01/01 09:45:00,5908.95,34.73,TRADE
QLD1,2024/01/01 09:50:00,5842.85,38.75,TRADE
QLD1,2024/01/01 09:55:00,5842.22,34.55,TRADE
QLD1,2024/01/01 10:00:00,5876.79,34.55,TRADE
QLD1,2024/01/01 10:05:00,5838.21,34.55,TRADE
QLD1,2024/01/01 10:10:00,5843.05,51.48,TRADE
QLD1,2024/01/01 10:15:00,5860.22,34.55,TRADE
QLD1,2024/01/01 10:20:00,5941.71,34.55,TRADE
QLD1,2024/01/01 10:25:00,5974.53,34.55,TRADE
QLD1,2024/01/01 10:30:00,5983.77,34.28,TRADE
QLD1,2024/01/01 10:35:00,6005.02,57.89,TRADE
QLD1,2024/01/01 10:40:00,6040.29,54.44,TRADE
QLD1,2024/01/01 10:45:00,6055.34,51.62,TRADE
QLD1,2024/01/01 10:50:00,6085.35,49.79,TRADE
QLD1,2024/01/01 10:55:00,6079.72,33.50,TRADE
QLD1,2024/01/01 11:00:00,6066.7,50.96,TRADE
QLD1,2024/01/01 11:05:00,6088.82,49.55,TRADE
QLD1,2024/01/01 11:10:00,6116.15,49.55,TRADE
QLD1,2024/01/01 11:15:00,6096.51,49.55,TRADE
QLD1,2024/01/01 11:20:00,6142.29,51.99,TRADE
QLD1,2024/01/01 11:25:00,6162.71,49.55,TRADE
QLD1,2024/01/01 11:30:00,6141.4,52.34,TRADE
QLD1,2024/01/01 11:35:00,6151.35,32.86,TRADE
QLD1,2024/01/01 11:40:00,6158.4,38.75,TRADE
QLD1,2024/01/01 11:45:00,6175.72,50.49,TRADE
QLD1,2024/01/01 11:50:00,6124.11,49.55,TRADE
QLD1,2024/01/01 11:55:00,6152.94,38.75,TRADE
QLD1,2024/01/01 12:00:00,6213.82,49.55,TRADE
QLD1,2024/01/01 12:05:00,6147.76,48.05,TRADE
QLD1,2024/01/01 12:10:00,6116.2,31.67,TRADE
QLD1,2024/01/01 12:15:00,6187.3,32.27,TRADE
QLD1,2024/01/01 12:20:00,6098.46,0,TRADE
QLD1,2024/01/01 12:25:00,6012.44,0,TRADE
QLD1,2024/01/01 12:30:00,6046.8,18.84,TRADE
QLD1,2024/01/01 12:35:00,6029.2,23.62,TRADE
QLD1,2024/01/01 12:40:00,5937.8,8.75,TRADE
QLD1,2024/01/01 12:45:00,5949.02,18.84,TRADE
QLD1,2024/01/01 12:50:00,5960.59,8.85,TRADE
QLD1,2024/01/01 12:55:00,5982.66,23.62,TRADE
QLD1,2024/01/01 13:00:00,5958.85,34.55,TRADE
QLD1,2024/01/01 13:05:00,5992.31,23.62,TRADE
QLD1,2024/01/01 13:10:00,6004.8,34.55,TRADE
QLD1,2024/01/01 13:15:00,6033.76,31.76,TRADE
QLD1,2024/01/01 13:20:00,6044.07,32.19,TRADE
QLD1,2024/01/01 13:25:00,6002.39,38.75,TRADE
QLD1,2024/01/01 13:30:00,6092.26,34.55,TRADE
QLD1,2024/01/01 13:35:00,6101.82,23.48,TRADE
QLD1,2024/01/01 13:40:00,6082.55,31.49,TRADE
QLD1,2024/01/01 13:45:00,6089.24,32.45,TRADE
QLD1,2024/01/01 13:50:00,6096.44,9.23,TRADE
QLD1,2024/01/01 13:55:00,6172.08,17.57,TRADE
QLD1,2024/01/01 14:00:00,6183.32,33.81,TRADE
QLD1,2024/01/01 14:05:00,6299.67,53.11,TRADE
QLD1,2024/01/01 14:10:00,6292.83,34.55,TRADE
QLD1,2024/01/01 14:15:00,6356.21,34.74,TRADE
QLD1,2024/01/01 14:20:00,6374.84,34.55,TRADE
QLD1,2024/01/01 14:25:00,6391.82,34.55,TRADE
QLD1,2024/01/01 14:30:00,6372.81,44.91,TRADE
QLD1,2024/01/01 14:35:00,6376.47,36.99,TRADE
QLD1,2024/01/01 14:40:00,6437.53,35.03,TRADE
QLD1,2024/01/01 14:45:00,6490.17,38.75,TRADE
QLD1,2024/01/01 14:50:00,6469.11,35.06,TRADE
QLD1,2024/01/01 14:55:00,6492.85,34.55,TRADE
QLD1,2024/01/01 15:00:00,6524.7,36.05,TRADE
QLD1,2024/01/01 15:05:00,6517.81,18.84,TRADE
QLD1,2024/01/01 15:10:00,6494.35,18.84,TRADE
QLD1,2024/01/01 15:15:00,6571.35,29.61,TRADE
QLD1,2024/01/01 15:20:00,6598.47,59.24,TRADE
QLD1,2024/01/01 15:25:00,6617.92,34.55,TRADE
QLD1,2024/01/01 15:30:00,6779.85,54.75,TRADE
QLD1,2024/01/01 15:35:00,6853.2,38.46,TRADE
QLD1,2024/01/01 15:40:00,6853.46,21.13,TRADE
QLD1,2024/01/01 15:45:00,6848.01,36.06,TRADE
QLD1,2024/01/01 15:50:00,6827.84,29.61,TRADE
QLD1,2024/01/01 15:55:00,6818.32,34.55,TRADE
QLD1,2024/01/01 16:00:00,6853.41,36.29,TRADE
QLD1,2024/01/01 16:05:00,6847.77,35.88,TRADE
QLD1,2024/01/01 16:10:00,6891.87,34.55,TRADE
QLD1,2024/01/01 16:15:00,6914.18,34.55,TRADE
QLD1,2024/01/01 16:20:00,6934.01,34.55,TRADE
QLD1,2024/01/01 16:25:00,6927.31,20.87,TRADE
QLD1,2024/01/01 16:30:00,6986.57,38.75,TRADE
QLD1,2024/01/01 16:35:00,6994.96,36.03,TRADE
QLD1,2024/01/01 16:40:00,7053.28,35.80,TRADE
QLD1,2024/01/01 16:45:00,7102.3,35.51,TRADE
QLD1,2024/01/01 16:50:00,7143.98,36.58,TRADE
QLD1,2024/01/01 16:55:00,7165.68,49.55,TRADE
QLD1,2024/01/01 17:00:00,7195.63,59.53,TRADE
QLD1,2024/01/01 17:05:00,7227.03,54.55,TRADE
QLD1,2024/01/01 17:10:00,7161.43,49.55,TRADE
QLD1,2024/01/01 17:15:00,7253.65,59.23,TRADE
QLD1,2024/01/01 17:20:00,7259.5,54.75,TRADE
QLD1,2024/01/01 17:25:00,7270.56,62.14,TRADE
QLD1,2024/01/01 17:30:00,7336.93,67.32,TRADE
QLD1,2024/01/01 17:35:00,7299.95,57.51,TRADE
QLD1,2024/01/01 17:40:00,7293.6,42.61,TRADE
QLD1,2024/01/01 17:45:00,7372.86,59.42,TRADE
QLD1,2024/01/01 17:50:00,7390.34,59.53,TRADE
QLD1,2024/01/01 17:55:00,7337.21,61.87,TRADE
QLD1,2024/01/01 18:00:00,7357.49,62.34,TRADE
QLD1,2024/01/01 18:05:00,7332.03,54.75,TRADE
QLD1,2024/01/01 18:10:00,7283.3,40.73,TRADE
QLD1,2024/01/01 18:15:00,7237.69,49.55,TRADE
QLD1,2024/01/01 18:20:00,7259.67,59.53,TRADE
QLD1,2024/01/01 18:25:00,7295.5,60.53,TRADE
QLD1,2024/01/01 18:30:00,7338.64,62.73,TRADE
QLD1,2024/01/01 18:35:00,7367.13,62.73,TRADE
QLD1,2024/01/01 18:40:00,7399.94,85.55,TRADE
QLD1,2024/01/01 18:45:00,7387.06,85.55,TRADE
QLD1,2024/01/01 18:50:00,7392.72,85.75,TRADE
QLD1,2024/01/01 18:55:00,7359.95,85.55,TRADE
QLD1,2024/01/01 19:00:00,7391.22,85.55,TRADE
QLD1,2024/01/01 19:05:00,7366.02,85.55,TRADE
QLD1,2024/01/01 19:10:00,7335.52,73.43,TRADE
QLD1,2024/01/01 19:15:00,7298.1,70.50,TRADE
QLD1,2024/01/01 19:20:00,7300.38,70.90,TRADE
QLD1,2024/01/01 19:25:00,7249.95,64.25,TRADE
QLD1,2024/01/01 19:30:00,7167.18,68.22,TRADE
QLD1,2024/01/01 19:35:00,7192.51,68.65,TRADE
QLD1,2024/01/01 19:40:00,7209.79,62.73,TRADE
QLD1,2024/01/01 19:45:00,7178.66,62.73,TRADE
QLD1,2024/01/01 19:50:00,7145.13,62.73,TRADE
QLD1,2024/01/01 19:55:00,7153.63,63.96,TRADE
QLD1,2024/01/01 20:00:00,7110.19,60.76,TRADE
QLD1,2024/01/01 20:05:00,7096.69,76.62,TRADE
QLD1,2024/01/01 20:10:00,7173.85,79.03,TRADE
QLD1,2024/01/01 20:15:00,7130.36,68.69,TRADE
QLD1,2024/01/01 20:20:00,7078.96,67.51,TRADE
QLD1,2024/01/01 20:25:00,6997.06,62.73,TRADE
QLD1,2024/01/01 20:30:00,6996.18,62.73,TRADE
QLD1,2024/01/01 20:35:00,6930.95,64,TRADE
QLD1,2024/01/01 20:40:00,6991,65.55,TRADE
QLD1,2024/01/01 20:45:00,6966.51,64.42,TRADE
QLD1,2024/01/01 20:50:00,6909.45,62.73,TRADE
QLD1,2024/01/01 20:55:00,6910.74,62.73,TRADE
QLD1,2024/01/01 21:00:00,6815.82,62.06,TRADE
QLD1,2024/01/01 21:05:00,6790.04,59.53,TRADE
QLD1,2024/01/01 21:10:00,6786.94,62.73,TRADE
QLD1,2024/01/01 21:15:00,6727.27,59.53,TRADE
QLD1,2024/01/01 21:20:00,6776.06,62,TRADE
QLD1,2024/01/01 21:25:00,6710.56,59.60,TRADE
QLD1,2024/01/01 21:30:00,6697.26,59.61,TRADE
QLD1,2024/01/01 21:35:00,6619.15,59.53,TRADE
QLD1,2024/01/01 21:40:00,6599.1,59.53,TRADE
QLD1,2024/01/01 21:45:00,6567.49,58.22,TRADE
QLD1,2024/01/01 21:50:00,6560.82,55.43,TRADE
QLD1,2024/01/01 21:55:00,6500.99,54.55,TRADE
QLD1,2024/01/01 22:00:00,6482.18,54.55,TRADE
QLD1,2024/01/01 22:05:00,6421.21,41.57,TRADE
QLD1,2024/01/01 22:10:00,6469.82,59.53,TRADE
QLD1,2024/01/01 22:15:00,6423.14,59.53,TRADE
QLD1,2024/01/01 22:20:00,6390.29,54.55,TRADE
QLD1,2024/01/01 22:25:00,6306.18,40.52,TRADE
QLD1,2024/01/01 22:30:00,6295.71,54.75,TRADE
QLD1,2024/01/01 22:35:00,6284.85,54.75,TRADE
QLD1,2024/01/01 22:40:00,6312.09,62.73,TRADE
QLD1,2024/01/01 22:45:00,6245.05,54.75,TRADE
QLD1,2024/01/01 22:50:00,6169.12,54.55,TRADE
QLD1,2024/01/01 22:55:00,6185.69,54.75,TRADE
QLD1,2024/01/01 23:00:00,6135.56,54.55,TRADE
QLD1,2024/01/01 23:05:00,6113.92,54.55,TRADE
QLD1,2024/01/01 23:10:00,6118.06,60.30,TRADE
QLD1,2024/01/01 23:15:00,6117.83,61.62,TRADE
QLD1,2024/01/01 23:20:00,6126.79,60.74,TRADE
QLD1,2024/01/01 23:25:00,6044.09,60.55,TRADE
QLD1,2024/01/01 23:30:00,6053.78,63.09,TRADE
QLD1,2024/01/01 23:35:00,5991.44,62.73,TRADE
QLD1,2024/01/01 23:40:00,6012.17,64.15,TRADE
QLD1,2024/01/01 23:45:00,5965.08,61.54,TRADE
QLD1,2024/01/01 23:50:00,5959.97,62.14,TRADE
QLD1,2024/01/01 23:55:00,5949.33,62.02,TRADE
QLD1,2024/01/02 00:00:00,5917.07,61.74,TRADE
QLD1,2024/01/02 00:05:00,5899.06,54.55,TRADE
QLD1,2024/01/02 00:10:00,5845.89,58.84,TRADE
QLD1,2024/01/02 00:15:00,5830.83,58.79,TRADE
QLD1,2024/01/02 00:20:00,5825.46,58.64,TRADE
QLD1,2024/01/02 00:25:00,5797.51,58.71,TRADE
QLD1,2024/01/02 00:30:00,5818.57,54.75,TRADE
QLD1,2024/01/02 00:35:00,5783.9,62.73,TRADE
QLD1,2024/01/02 00:40:00,5770.92,62.73,TRADE
QLD1,2024/01/02 00:45:00,5767.46,62.73,TRADE
QLD1,2024/01/02 00:50:00,5751.41,62.73,TRADE
QLD1,2024/01/02 00:55:00,5809.35,60.29,TRADE
QLD1,2024/01/02 01:00:00,5759.38,59.64,TRADE
QLD1,2024/01/02 01:05:00,5717.85,58.83,TRADE
QLD1,2024/01/02 01:10:00,5718,58.76,TRADE
QLD1,2024/01/02 01:15:00,5742.55,58.23,TRADE
QLD1,2024/01/02 01:20:00,5719.72,58.79,TRADE
QLD1,2024/01/02 01:25:00,5646.33,54.75,TRADE
QLD1,2024/01/02 01:30:00,5648.18,54.55,TRADE
QLD1,2024/01/02 01:35:00,5649.15,57.20,TRADE
QLD1,2024/01/02 01:40:00,5630.23,57.17,TRADE
QLD1,2024/01/02 01:45:00,5665.14,57.54,TRADE
QLD1,2024/01/02 01:50:00,5658.8,57.14,TRADE
QLD1,2024/01/02 01:55:00,5612.71,56.39,TRADE
QLD1,2024/01/02 02:00:00,5585.87,54.75,TRADE
QLD1,2024/01/02 02:05:00,5589.89,55.99,TRADE
QLD1,2024/01/02 02:10:00,5587.24,55.98,TRADE
QLD1,2024/01/02 02:15:00,5619.83,56.36,TRADE
QLD1,2024/01/02 02:20:00,5584.69,54.75,TRADE
QLD1,2024/01/02 02:25:00,5549.65,54.55,TRADE
QLD1,2024/01/02 02:30:00,5590.31,54.75,TRADE
QLD1,2024/01/02 02:35:00,5547.28,55.06,TRADE
QLD1,2024/01/02 02:40:00,5549.04,54.75,TRADE
QLD1,2024/01/02 02:45:00,5554.76,54.55,TRADE
QLD1,2024/01/02 02:50:00,5554.52,54.55,TRADE
QLD1,2024/01/02 02:55:00,5535.96,54.55,TRADE
QLD1,2024/01/02 03:00:00,5535.05,54.55,TRADE
QLD1,2024/01/02 03:05:00,5543.9,49.55,TRADE
QLD1,2024/01/02 03:10:00,5533.4,49.55,TRADE
QLD1,2024/01/02 03:15:00,5605.69,54.75,TRADE
QLD1,2024/01/02 03:20:00,5562.79,54.55,TRADE
QLD1,2024/01/02 03:25:00,5623.18,54.55,TRADE
QLD1,2024/01/02 03:30:00,5564.06,54.05,TRADE
QLD1,2024/01/02 03:35:00,5580.72,53.27,TRADE
QLD1,2024/01/02 03:40:00,5579.16,54.55,TRADE
QLD1,2024/01/02 03:45:00,5598.07,54.55,TRADE
QLD1,2024/01/02 03:50:00,5586.17,53.14,TRADE
QLD1,2024/01/02 03:55:00,5576.08,51.35,TRADE
QLD1,2024/01/02 04:00:00,5568.36,53.52,TRADE
QLD1,2024/01/02 04:05:00,5580.86,49.55,TRADE
QLD1,2024/01/02 04:10:00,5597.05,49.55,TRADE
QLD1,2024/01/02 04:15:00,5594.93,49.55,TRADE
QLD1,2024/01/02 04:20:00,5620.44,49.55,TRADE
QLD1,2024/01/02 04:25:00,5647.31,57.19,TRADE
QLD1,2024/01/02 04:30:00,5655.16,57.18,TRADE
QLD1,2024/01/02 04:35:00,5633.11,54.55,TRADE
QLD1,2024/01/02 04:40:00,5642.71,54.55,TRADE
QLD1,2024/01/02 04:45:00,5746.31,57.63,TRADE
QLD1,2024/01/02 04:50:00,5741.9,57.64,TRADE
QLD1,2024/01/02 04:55:00,5759.78,57.66,TRADE
QLD1,2024/01/02 05:00:00,5757.61,54.75,TRADE
QLD1,2024/01/02 05:05:00,5743.83,58.99,TRADE
QLD1,2024/01/02 05:10:00,5786.43,65.83,TRADE
QLD1,2024/01/02 05:15:00,5797.89,60.97,TRADE
QLD1,2024/01/02 05:20:00,5783.2,60.53,TRADE
QLD1,2024/01/02 05:25:00,5835.31,61.39,TRADE
QLD1,2024/01/02 05:30:00,5860.76,61.62,TRADE
QLD1,2024/01/02 05:35:00,5862.45,58.99,TRADE
QLD1,2024/01/02 05:40:00,5836.86,61.04,TRADE
QLD1,2024/01/02 05:45:00,5798.38,56.74,TRADE
QLD1,2024/01/02 05:50:00,5908.83,61.61,TRADE
QLD1,2024/01/02 05:55:00,5874.48,59.17,TRADE
QLD1,2024/01/02 06:00:00,5916.18,59.03,TRADE
QLD1,2024/01/02 06:05:00,5939.11,62.73,TRADE
QLD1,2024/01/02 06:10:00,6006.58,59.13,TRADE
QLD1,2024/01/02 06:15:00,6075.65,58.98,TRADE
QLD1,2024/01/02 06:20:00,6118.68,63.87,TRADE
QLD1,2024/01/02 06:25:00,6134.38,59.94,TRADE
QLD1,2024/01/02 06:30:00,6103.51,54.55,TRADE
QLD1,2024/01/02 06:35:00,6141.32,39.50,TRADE
QLD1,2024/01/02 06:40:00,6148.19,49.55,TRADE
QLD1,2024/01/02 06:45:00,6176.75,49.55,TRADE
QLD1,2024/01/02 06:50:00,6210.21,49.55,TRADE
QLD1,2024/01/02 06:55:00,6119.26,37.01,TRADE
QLD1,2024/01/02 07:00:00,6131.17,36.78,TRADE
QLD1,2024/01/02 07:05:00,6191.72,36.79,TRADE
QLD1,2024/01/02 07:10:00,6268.55,43.15,TRADE
QLD1,2024/01/02 07:15:00,6278.82,38.39,TRADE
QLD1,2024/01/02 07:20:00,6296.57,18.84,TRADE
QLD1,2024/01/02 07:25:00,6328.84,22.07,TRADE
QLD1,2024/01/02 07:30:00,6284.75,18.84,TRADE
QLD1,2024/01/02 07:35:00,6299.11,20.63,TRADE
QLD1,2024/01/02 07:40:00,6255.44,9.71,TRADE
QLD1,2024/01/02 07:45:00,6309.11,30.51,TRADE
QLD1,2024/01/02 07:50:00,6206.7,22.72,TRADE
QLD1,2024/01/02 07:55:00,6240.66,23.13,TRADE
QLD1,2024/01/02 08:00:00,6193.4,34.55,TRADE
QLD1,2024/01/02 08:05:00,6177.79,22.41,TRADE
QLD1,2024/01/02 08:10:00,6193.74,36.05,TRADE
QLD1,2024/01/02 08:15:00,6141.34,34.55,TRADE
QLD1,2024/01/02 08:20:00,6126.58,23.82,TRADE
QLD1,2024/01/02 08:25:00,6086.52,0,TRADE
QLD1,2024/01/02 08:30:00,6085.61,10.28,TRADE
QLD1,2024/01/02 08:35:00,6175.73,11.40,TRADE
QLD1,2024/01/02 08:40:00,6121.97,34.55,TRADE
QLD1,2024/01/02 08:45:00,6169.99,34.75,TRADE
QLD1,2024/01/02 08:50:00,6225.03,36.19,TRADE
QLD1,2024/01/02 08:55:00,6264.13,36.18,TRADE
QLD1,2024/01/02 09:00:00,6261.9,38.30,TRADE
QLD1,2024/01/02 09:05:00,6322.54,36.21,TRADE
QLD1,2024/01/02 09:10:00,6272.88,30.70,TRADE
QLD1,2024/01/02 09:15:00,6214.06,36.17,TRADE
QLD1,2024/01/02 09:20:00,6209.35,38.75,TRADE
QLD1,2024/01/02 09:25:00,6192.55,36.63,TRADE
QLD1,2024/01/02 09:30:00,6259.57,41.36,TRADE
QLD1,2024/01/02 09:35:00,6232.03,35.28,TRADE
QLD1,2024/01/02 09:40:00,6204.89,43.98,TRADE
QLD1,2024/01/02 09:45:00,6206.5,38.75,TRADE
QLD1,2024/01/02 09:50:00,6241.49,57.94,TRADE
QLD1,2024/01/02 09:55:00,6256.49,54.75,TRADE
QLD1,2024/01/02 10:00:00,6288.9,52.24,TRADE
QLD1,2024/01/02 10:05:00,6329.69,0,TRADE
QLD1,2024/01/02 10:10:00,6474.29,38.75,TRADE
QLD1,2024/01/02 10:15:00,6477.56,38.75,TRADE
QLD1,2024/01/02 10:20:00,6526.75,38.75,TRADE
QLD1,2024/01/02 10:25:00,6514.77,38.75,TRADE
QLD1,2024/01/02 10:30:00,6596.55,38.75,TRADE
QLD1,2024/01/02 10:35:00,6537.57,18.84,TRADE
QLD1,2024/01/02 10:40:00,6537.02,34.55,TRADE
QLD1,2024/01/02 10:45:00,6545.61,30.56,TRADE
QLD1,2024/01/02 10:50:00,6532.71,38.75,TRADE
QLD1,2024/01/02 10:55:00,6557.67,41.93,TRADE
QLD1,2024/01/02 11:00:00,6639.22,43.83,TRADE
QLD1,2024/01/02 11:05:00,6651.5,43.38,TRADE
QLD1,2024/01/02 11:10:00,6565.49,38.75,TRADE
QLD1,2024/01/02 11:15:00,6643.85,42.62,TRADE
QLD1,2024/01/02 11:20:00,6636.68,29.21,TRADE
QLD1,2024/01/02 11:25:00,6669.04,34.55,TRADE
QLD1,2024/01/02 11:30:00,6679.93,18.84,TRADE
QLD1,2024/01/02 11:35:00,6613.59,43.10,TRADE
QLD1,2024/01/02 11:40:00,6694.4,38.75,TRADE
QLD1,2024/01/02 11:45:00,6687.23,27.73,TRADE
QLD1,2024/01/02 11:50:00,6705.98,42.42,TRADE
QLD1,2024/01/02 11:55:00,6649.25,29.97,TRADE
QLD1,2024/01/02 12:00:00,6633.95,38.75,TRADE
QLD1,2024/01/02 12:05:00,6646.7,36.63,TRADE
QLD1,2024/01/02 12:10:00,6657.08,36.63,TRADE
QLD1,2024/01/02 12:15:00,6609.83,0,TRADE
