REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2024/07/01 04:45:00,5462.64,52.91,TRADE
QLD1,2024/07/01 04:50:00,5436.23,59.75,TRADE
QLD1,2024/07/01 04:55:00,5534.24,59.75,TRADE
QLD1,2024/07/01 05:00:00,5548.14,86.07,TRADE
QLD1,2024/07/01 05:05:00,5595.52,57.41,TRADE
QLD1,2024/07/01 05:10:00,5635.26,86.83,TRADE
QLD1,2024/07/01 05:15:00,5713.54,86.83,TRADE
QLD1,2024/07/01 05:20:00,5648.97,85.75,TRADE
QLD1,2024/07/01 05:25:00,5623.42,75.72,TRADE
QLD1,2024/07/01 05:30:00,5658.81,77.04,TRADE
QLD1,2024/07/01 05:35:00,5693.16,85.75,TRADE
QLD1,2024/07/01 05:40:00,5719.43,86.07,TRADE
QLD1,2024/07/01 05:45:00,5800.88,85.75,TRADE
QLD1,2024/07/01 05:50:00,5755.95,120.95,TRADE
QLD1,2024/07/01 05:55:00,5867.56,120.95,TRADE
QLD1,2024/07/01 06:00:00,5848.22,86.83,TRADE
QLD1,2024/07/01 06:05:00,5917.88,59.95,TRADE
QLD1,2024/07/01 06:10:00,5957.4,85.95,TRADE
QLD1,2024/07/01 06:15:00,6046.62,102.26,TRADE
QLD1,2024/07/01 06:20:00,6133.44,135.80,TRADE
QLD1,2024/07/01 06:25:00,6156.69,147.85,TRADE
QLD1,2024/07/01 06:30:00,6150.49,83.53,TRADE
QLD1,2024/07/01 06:35:00,6158.33,93.83,TRADE
QLD1,2024/07/01 06:40:00,6173.09,156.34,TRADE
QLD1,2024/07/01 06:45:00,6210.7,197.70,TRADE
QLD1,2024/07/01 06:50:00,6266.03,259.74,TRADE
QLD1,2024/07/01 06:55:00,6287.2,266.05,TRADE
QLD1,2024/07/01 07:00:00,6350.72,269.86,TRADE
QLD1,2024/07/01 07:05:00,6332.67,270.12,TRADE
QLD1,2024/07/01 07:10:00,6376.02,266.63,TRADE
QLD1,2024/07/01 07:15:00,6487.05,270.77,TRADE
QLD1,2024/07/01 07:20:00,6475.45,269.80,TRADE
QLD1,2024/07/01 07:25:00,6469.77,266.50,TRADE
QLD1,2024/07/01 07:30:00,6467.09,266.18,TRADE
QLD1,2024/07/01 07:35:00,6506.13,284.95,TRADE
QLD1,2024/07/01 07:40:00,6471.96,285.56,TRADE
QLD1,2024/07/01 07:45:00,6492.54,285.90,TRADE
QLD1,2024/07/01 07:50:00,6476.96,290.31,TRADE
QLD1,2024/07/01 07:55:00,6477.86,284.95,TRADE
QLD1,2024/07/01 08:00:00,6510.05,284.95,TRADE
QLD1,2024/07/01 08:05:00,6459.15,263.01,TRADE
QLD1,2024/07/01 08:10:00,6535.69,267.30,TRADE
QLD1,2024/07/01 08:15:00,6573.96,269.74,TRADE
QLD1,2024/07/01 08:20:00,6613.59,268.36,TRADE
QLD1,2024/07/01 08:25:00,6607.96,187.15,TRADE
QLD1,2024/07/01 08:30:00,6624.35,239.39,TRADE
QLD1,2024/07/01 08:35:00,6616.86,120.95,TRADE
QLD1,2024/07/01 08:40:00,6554.13,237.36,TRADE
QLD1,2024/07/01 08:45:00,6535.29,237.37,TRADE
QLD1,2024/07/01 08:50:00,6491.14,178.30,TRADE
QLD1,2024/07/01 08:55:00,6452.59,103.72,TRADE
QLD1,2024/07/01 09:00:00,6444.4,103.83,TRADE
QLD1,2024/07/01 09:05:00,6481.34,145.62,TRADE
QLD1,2024/07/01 09:10:00,6458.51,230.99,TRADE
QLD1,2024/07/01 09:15:00,6480.76,118.67,TRADE
QLD1,2024/07/01 09:20:00,6459.44,143.93,TRADE
QLD1,2024/07/01 09:25:00,6456.52,84.07,TRADE
QLD1,2024/07/01 09:30:00,6458.87,90.03,TRADE
QLD1,2024/07/01 09:35:00,6439.2,93.83,TRADE
QLD1,2024/07/01 09:40:00,6438.01,78.82,TRADE
QLD1,2024/07/01 09:45:00,6453.25,59.75,TRADE
QLD1,2024/07/01 09:50:00,6496.59,59.18,TRADE
QLD1,2024/07/01 09:55:00,6395.82,59.95,TRADE
QLD1,2024/07/01 10:00:00,6377.5,85.75,TRADE
QLD1,2024/07/01 10:05:00,6360.51,85.95,TRADE
QLD1,2024/07/01 10:10:00,6451.32,92.37,TRADE
QLD1,2024/07/01 10:15:00,6433.32,86.83,TRADE
QLD1,2024/07/01 10:20:00,6372.78,86.83,TRADE
QLD1,2024/07/01 10:25:00,6468.48,85.75,TRADE
QLD1,2024/07/01 10:30:00,6411.68,85.25,TRADE
QLD1,2024/07/01 10:35:00,6385.33,85.21,TRADE
QLD1,2024/07/01 10:40:00,6547.16,150.75,TRADE
QLD1,2024/07/01 10:45:00,6591.47,145.62,TRADE
QLD1,2024/07/01 10:50:00,6582.46,93.83,TRADE
QLD1,2024/07/01 10:55:00,6692.81,284.95,TRADE
QLD1,2024/07/01 11:00:00,6602.52,48.87,TRADE
QLD1,2024/07/01 11:05:00,6476.11,47.96,TRADE
QLD1,2024/07/01 11:10:00,6531.64,48.95,TRADE
QLD1,2024/07/01 11:15:00,6531.96,56.47,TRADE
QLD1,2024/07/01 11:20:00,6535.36,56.85,TRADE
QLD1,2024/07/01 11:25:00,6587.89,59.75,TRADE
QLD1,2024/07/01 11:30:00,6582.28,59.33,TRADE
QLD1,2024/07/01 11:35:00,6563.12,59.95,TRADE
QLD1,2024/07/01 11:40:00,6582.09,79.43,TRADE
QLD1,2024/07/01 11:45:00,6566.71,80.37,TRADE
QLD1,2024/07/01 11:50:00,6635.8,100.75,TRADE
QLD1,2024/07/01 11:55:00,6655.26,86.83,TRADE
QLD1,2024/07/01 12:00:00,6654.54,83.85,TRADE
QLD1,2024/07/01 12:05:00,6682.62,98.51,TRADE
QLD1,2024/07/01 12:10:00,6709.04,151.40,TRADE
QLD1,2024/07/01 12:15:00,6633.37,86.83,TRADE
QLD1,2024/07/01 12:20:00,6700.95,93.70,TRADE
QLD1,2024/07/01 12:25:00,6701.92,82.97,TRADE
QLD1,2024/07/01 12:30:00,6690.81,81.94,TRADE
QLD1,2024/07/01 12:35:00,6614.6,86.83,TRADE
QLD1,2024/07/01 12:40:00,6578.82,48.75,TRADE
QLD1,2024/07/01 12:45:00,6535.08,59.95,TRADE
QLD1,2024/07/01 12:50:00,6497.55,78.84,TRADE
QLD1,2024/07/01 12:55:00,6488.33,49.40,TRADE
QLD1,2024/07/01 13:00:00,6450.5,59.75,TRADE
QLD1,2024/07/01 13:05:00,6524.83,112.94,TRADE
QLD1,2024/07/01 13:10:00,6591.32,120.95,TRADE
QLD1,2024/07/01 13:15:00,6645.48,200.95,TRADE
QLD1,2024/07/01 13:20:00,6637.74,47.99,TRADE
QLD1,2024/07/01 13:25:00,6642.52,59.95,TRADE
QLD1,2024/07/01 13:30:00,6608.58,57.78,TRADE
QLD1,2024/07/01 13:35:00,6587.88,48.95,TRADE
QLD1,2024/07/01 13:40:00,6596.1,57.10,TRADE
QLD1,2024/07/01 13:45:00,6595.7,58.46,TRADE
QLD1,2024/07/01 13:50:00,6606.37,93.83,TRADE
QLD1,2024/07/01 13:55:00,6587.65,59.95,TRADE
QLD1,2024/07/01 14:00:00,6616.08,59.95,TRADE
QLD1,2024/07/01 14:05:00,6704.02,59.95,TRADE
QLD1,2024/07/01 14:10:00,6686.77,77.02,TRADE
QLD1,2024/07/01 14:15:00,6685.21,78.42,TRADE
QLD1,2024/07/01 14:20:00,6764.52,93.83,TRADE
QLD1,2024/07/01 14:25:00,6800.6,90.18,TRADE
QLD1,2024/07/01 14:30:00,6774,78.61,TRADE
QLD1,2024/07/01 14:35:00,6759.66,58.33,TRADE
QLD1,2024/07/01 14:40:00,6816.89,59.75,TRADE
QLD1,2024/07/01 14:45:00,6847.2,87.68,TRADE
QLD1,2024/07/01 14:50:00,6838.56,60.29,TRADE
QLD1,2024/07/01 14:55:00,6827.1,86.51,TRADE
QLD1,2024/07/01 15:00:00,6871.25,93.83,TRADE
QLD1,2024/07/01 15:05:00,6993.7,93.83,TRADE
QLD1,2024/07/01 15:10:00,6957.14,83.06,TRADE
QLD1,2024/07/01 15:15:00,7111.13,157.95,TRADE
QLD1,2024/07/01 15:20:00,7077.96,93.83,TRADE
QLD1,2024/07/01 15:25:00,7087.63,285.43,TRADE
QLD1,2024/07/01 15:30:00,7124.93,145.62,TRADE
QLD1,2024/07/01 15:35:00,7217.14,247.09,TRADE
QLD1,2024/07/01 15:40:00,7147.45,263.01,TRADE
QLD1,2024/07/01 15:45:00,7195.31,263.01,TRADE
QLD1,2024/07/01 15:50:00,7242.91,263.01,TRADE
QLD1,2024/07/01 15:55:00,7294.74,274.67,TRADE
QLD1,2024/07/01 16:00:00,7366.96,279.90,TRADE
QLD1,2024/07/01 16:05:00,7397.92,233.58,TRADE
QLD1,2024/07/01 16:10:00,7375.98,238.64,TRADE
QLD1,2024/07/01 16:15:00,7439.56,200.95,TRADE
QLD1,2024/07/01 16:20:00,7487.72,119.23,TRADE
QLD1,2024/07/01 16:25:00,7531.23,253.83,TRADE
QLD1,2024/07/01 16:30:00,7531.87,257.88,TRADE
QLD1,2024/07/01 16:35:00,7614.26,267.22,TRADE
QLD1,2024/07/01 16:40:00,7602.89,263.01,TRADE
QLD1,2024/07/01 16:45:00,7612.53,257.88,TRADE
QLD1,2024/07/01 16:50:00,7647.74,257.88,TRADE
QLD1,2024/07/01 16:55:00,7722.26,269.90,TRADE
QLD1,2024/07/01 17:00:00,7665.46,263.01,TRADE
QLD1,2024/07/01 17:05:00,7658.79,226.81,TRADE
QLD1,2024/07/01 17:10:00,7695.62,224.52,TRADE
QLD1,2024/07/01 17:15:00,7762.19,249.87,TRADE
QLD1,2024/07/01 17:20:00,7895.74,295.27,TRADE
QLD1,2024/07/01 17:25:00,7849.81,290.16,TRADE
QLD1,2024/07/01 17:30:00,7952.14,296.22,TRADE
QLD1,2024/07/01 17:35:00,7992.91,290.95,TRADE
QLD1,2024/07/01 17:40:00,7989.03,292.80,TRADE
QLD1,2024/07/01 17:45:00,8012.17,296.66,TRADE
QLD1,2024/07/01 17:50:00,8024.33,298.39,TRADE
QLD1,2024/07/01 17:55:00,8042.17,301.06,TRADE
QLD1,2024/07/01 18:00:00,8025.03,303.34,TRADE
QLD1,2024/07/01 18:05:00,7993.91,293.25,TRADE
QLD1,2024/07/01 18:10:00,7918.37,225.74,TRADE
QLD1,2024/07/01 18:15:00,7892.79,200.95,TRADE
QLD1,2024/07/01 18:20:00,7918.38,200.95,TRADE
QLD1,2024/07/01 18:25:00,7904.49,194.01,TRADE
QLD1,2024/07/01 18:30:00,7895.94,194.01,TRADE
QLD1,2024/07/01 18:35:00,7877.24,200.95,TRADE
QLD1,2024/07/01 18:40:00,7829.8,200.95,TRADE
QLD1,2024/07/01 18:45:00,7835.99,200.95,TRADE
QLD1,2024/07/01 18:50:00,7806.5,266.18,TRADE
QLD1,2024/07/01 18:55:00,7749.3,237.36,TRADE
QLD1,2024/07/01 19:00:00,7692.95,200.95,TRADE
QLD1,2024/07/01 19:05:00,7610.66,153.83,TRADE
QLD1,2024/07/01 19:10:00,7559.59,153.83,TRADE
QLD1,2024/07/01 19:15:00,7563.67,153.83,TRADE
QLD1,2024/07/01 19:20:00,7592.71,157.10,TRADE
QLD1,2024/07/01 19:25:00,7659.8,200.95,TRADE
QLD1,2024/07/01 19:30:00,7532.8,153.83,TRADE
QLD1,2024/07/01 19:35:00,7538.96,263.01,TRADE
QLD1,2024/07/01 19:40:00,7502.57,263.01,TRADE
QLD1,2024/07/01 19:45:00,7443.68,242.19,TRADE
QLD1,2024/07/01 19:50:00,7418,237.38,TRADE
QLD1,2024/07/01 19:55:00,7344.35,200.95,TRADE
QLD1,2024/07/01 20:00:00,7348.93,200.95,TRADE
QLD1,2024/07/01 20:05:00,7387.87,264.37,TRADE
QLD1,2024/07/01 20:10:00,7330.01,268.81,TRADE
QLD1,2024/07/01 20:15:00,7386.49,274.41,TRADE
QLD1,2024/07/01 20:20:00,7355.61,274.19,TRADE
QLD1,2024/07/01 20:25:00,7359,274.07,TRADE
QLD1,2024/07/01 20:30:00,7237.63,237.37,TRADE
QLD1,2024/07/01 20:35:00,7235.8,237.38,TRADE
QLD1,2024/07/01 20:40:00,7136.33,202.94,TRADE
QLD1,2024/07/01 20:45:00,7157.56,200.95,TRADE
QLD1,2024/07/01 20:50:00,7094.04,231.37,TRADE
QLD1,2024/07/01 20:55:00,7144.9,185.25,TRADE
QLD1,2024/07/01 21:00:00,7038.34,134.32,TRADE
QLD1,2024/07/01 21:05:00,7020.93,133.85,TRADE
QLD1,2024/07/01 21:10:00,6972.58,133.66,TRADE
QLD1,2024/07/01 21:15:00,6948.67,133.58,TRADE
QLD1,2024/07/01 21:20:00,6917.77,134.25,TRADE
QLD1,2024/07/01 21:25:00,6901.06,118.01,TRADE
QLD1,2024/07/01 21:30:00,6837.51,118.03,TRADE
QLD1,2024/07/01 21:35:00,6763.3,120.88,TRADE
QLD1,2024/07/01 21:40:00,6717.43,120.88,TRADE
QLD1,2024/07/01 21:45:00,6713.92,118.01,TRADE
QLD1,2024/07/01 21:50:00,6577.44,93.83,TRADE
QLD1,2024/07/01 21:55:00,6506.01,99.22,TRADE
QLD1,2024/07/01 22:00:00,6453.58,93.83,TRADE
QLD1,2024/07/01 22:05:00,6433.88,118.01,TRADE
QLD1,2024/07/01 22:10:00,6526.94,252.13,TRADE
QLD1,2024/07/01 22:15:00,6555.38,236.61,TRADE
QLD1,2024/07/01 22:20:00,6510.44,141.99,TRADE
QLD1,2024/07/01 22:25:00,6419.13,142.89,TRADE
QLD1,2024/07/01 22:30:00,6369.79,194.73,TRADE
QLD1,2024/07/01 22:35:00,6314.96,115.63,TRADE
QLD1,2024/07/01 22:40:00,6276.7,145.15,TRADE
QLD1,2024/07/01 22:45:00,6378.57,119.49,TRADE
QLD1,2024/07/01 22:50:00,6385.47,93.83,TRADE
QLD1,2024/07/01 22:55:00,6383.32,115.63,TRADE
QLD1,2024/07/01 23:00:00,6393.65,100.75,TRADE
QLD1,2024/07/01 23:05:00,6253.59,93.83,TRADE
QLD1,2024/07/01 23:10:00,6207.86,165.33,TRADE
QLD1,2024/07/01 23:15:00,6252.68,85.75,TRADE
QLD1,2024/07/01 23:20:00,6159.39,61.15,TRADE
QLD1,2024/07/01 23:25:00,6140.88,59.75,TRADE
QLD1,2024/07/01 23:30:00,6069.15,59.95,TRADE
QLD1,2024/07/01 23:35:00,6036.77,85.75,TRADE
QLD1,2024/07/01 23:40:00,6037.43,85.75,TRADE
QLD1,2024/07/01 23:45:00,6028.76,85.75,TRADE
QLD1,2024/07/01 23:50:00,5897.15,59.75,TRADE
QLD1,2024/07/01 23:55:00,5856.69,59.75,TRADE
QLD1,2024/07/02 00:00:00,5827.96,61.15,TRADE
QLD1,2024/07/02 00:05:00,5854.84,78.38,TRADE
QLD1,2024/07/02 00:10:00,5754.44,82.50,TRADE
QLD1,2024/07/02 00:15:00,5800.81,85.75,TRADE
QLD1,2024/07/02 00:20:00,5782.33,93.08,TRADE
QLD1,2024/07/02 00:25:00,5734.88,93.65,TRADE
QLD1,2024/07/02 00:30:00,5644.38,61.56,TRADE
QLD1,2024/07/02 00:35:00,5626.43,77.11,TRADE
QLD1,2024/07/02 00:40:00,5584.78,77.24,TRADE
QLD1,2024/07/02 00:45:00,5584.99,77,TRADE
QLD1,2024/07/02 00:50:00,5577.55,77.47,TRADE
QLD1,2024/07/02 00:55:00,5599.18,77.95,TRADE
QLD1,2024/07/02 01:00:00,5567.44,62.35,TRADE
QLD1,2024/07/02 01:05:00,5543.45,76.89,TRADE
QLD1,2024/07/02 01:10:00,5574.99,77.40,TRADE
QLD1,2024/07/02 01:15:00,5529.7,59.75,TRADE
QLD1,2024/07/02 01:20:00,5611.3,78.09,TRADE
QLD1,2024/07/02 01:25:00,5496.64,59.75,TRADE
QLD1,2024/07/02 01:30:00,5462.33,59.75,TRADE
QLD1,2024/07/02 01:35:00,5506.62,62.11,TRADE
QLD1,2024/07/02 01:40:00,5452.46,76.49,TRADE
QLD1,2024/07/02 01:45:00,5453.97,76.95,TRADE
QLD1,2024/07/02 01:50:00,5509.69,77.48,TRADE
QLD1,2024/07/02 01:55:00,5442.84,77.72,TRADE
QLD1,2024/07/02 02:00:00,5433.75,75.48,TRADE
QLD1,2024/07/02 02:05:00,5461.42,75.88,TRADE
QLD1,2024/07/02 02:10:00,5457.72,75.41,TRADE
QLD1,2024/07/02 02:15:00,5461.89,76.66,TRADE
QLD1,2024/07/02 02:20:00,5516.44,76.37,TRADE
QLD1,2024/07/02 02:25:00,5435.53,59.75,TRADE
QLD1,2024/07/02 02:30:00,5405.24,59.75,TRADE
QLD1,2024/07/02 02:35:00,5449.87,74.83,TRADE
QLD1,2024/07/02 02:40:00,5396.31,59.75,TRADE
QLD1,2024/07/02 02:45:00,5409.96,59.75,TRADE
QLD1,2024/07/02 02:50:00,5408.5,59.75,TRADE
QLD1,2024/07/02 02:55:00,5363.06,55.80,TRADE
QLD1,2024/07/02 03:00:00,5391.72,59.75,TRADE
QLD1,2024/07/02 03:05:00,5390.21,74.78,TRADE
QLD1,2024/07/02 03:10:00,5402.74,59.95,TRADE
QLD1,2024/07/02 03:15:00,5375.55,59.95,TRADE
QLD1,2024/07/02 03:20:00,5394.25,59.95,TRADE
QLD1,2024/07/02 03:25:00,5382.75,59.75,TRADE
QLD1,2024/07/02 03:30:00,5409.89,59.95,TRADE
QLD1,2024/07/02 03:35:00,5435.93,56.49,TRADE
QLD1,2024/07/02 03:40:00,5424.98,48.95,TRADE
QLD1,2024/07/02 03:45:00,5407.82,56.45,TRADE
QLD1,2024/07/02 03:50:00,5482.7,59.95,TRADE
QLD1,2024/07/02 03:55:00,5453.47,59.95,TRADE
QLD1,2024/07/02 04:00:00,5439.26,57.19,TRADE
QLD1,2024/07/02 04:05:00,5467.96,57.22,TRADE
QLD1,2024/07/02 04:10:00,5458.97,59.95,TRADE
QLD1,2024/07/02 04:15:00,5515.69,59.75,TRADE
QLD1,2024/07/02 04:20:00,5462.31,59.75,TRADE
QLD1,2024/07/02 04:25:00,5539.72,58.38,TRADE
QLD1,2024/07/02 04:30:00,5563.96,59.95,TRADE
QLD1,2024/07/02 04:35:00,5502.89,53.71,TRADE
QLD1,2024/07/02 04:40:00,5570.96,58.08,TRADE
QLD1,2024/07/02 04:45:00,5646.57,58.84,TRADE
QLD1,2024/07/02 04:50:00,5601.85,57.06,TRADE
QLD1,2024/07/02 04:55:00,5651.43,58.15,TRADE
QLD1,2024/07/02 05:00:00,5704.71,59.75,TRADE
QLD1,2024/07/02 05:05:00,5690.77,53.87,TRADE
QLD1,2024/07/02 05:10:00,5773.99,62.31,TRADE
QLD1,2024/07/02 05:15:00,5764.27,62.36,TRADE
QLD1,2024/07/02 05:20:00,5791.45,62.41,TRADE
QLD1,2024/07/02 05:25:00,5810.86,79.40,TRADE
QLD1,2024/07/02 05:30:00,5813.17,79.21,TRADE
QLD1,2024/07/02 05:35:00,5928.75,63.81,TRADE
QLD1,2024/07/02 05:40:00,5904.7,62.10,TRADE
QLD1,2024/07/02 05:45:00,5977.48,62.42,TRADE
QLD1,2024/07/02 05:50:00,6062.64,63.28,TRADE
QLD1,2024/07/02 05:55:00,6121.18,99.22,TRADE
QLD1,2024/07/02 06:00:00,6112.74,93.83,TRADE
QLD1,2024/07/02 06:05:00,6217.08,63.17,TRADE
QLD1,2024/07/02 06:10:00,6259.99,85.95,TRADE
QLD1,2024/07/02 06:15:00,6379.45,99.22,TRADE
QLD1,2024/07/02 06:20:00,6445.68,112.20,TRADE
QLD1,2024/07/02 06:25:00,6474.64,115.63,TRADE
QLD1,2024/07/02 06:30:00,6513.2,115.63,TRADE
QLD1,2024/07/02 06:35:00,6528.15,115.63,TRADE
QLD1,2024/07/02 06:40:00,6548.33,224.03,TRADE
QLD1,2024/07/02 06:45:00,6582.17,275.87,TRADE
QLD1,2024/07/02 06:50:00,6628.81,274.45,TRADE
QLD1,2024/07/02 06:55:00,6600.96,286.15,TRADE
QLD1,2024/07/02 07:00:00,6677.84,284.95,TRADE
QLD1,2024/07/02 07:05:00,6714.34,293.99,TRADE
QLD1,2024/07/02 07:10:00,6740.52,288.77,TRADE
QLD1,2024/07/02 07:15:00,6787.93,295,TRADE
QLD1,2024/07/02 07:20:00,6861.81,297.48,TRADE
QLD1,2024/07/02 07:25:00,6883.45,297.71,TRADE
QLD1,2024/07/02 07:30:00,6930.64,296.40,TRADE
QLD1,2024/07/02 07:35:00,6955.49,318.34,TRADE
QLD1,2024/07/02 07:40:00,6873.99,312.32,TRADE
QLD1,2024/07/02 07:45:00,6991.52,316.72,TRADE
QLD1,2024/07/02 07:50:00,6975.7,293.27,TRADE
QLD1,2024/07/02 07:55:00,6941,284.95,TRADE
QLD1,2024/07/02 08:00:00,6946.14,274.57,TRADE
QLD1,2024/07/02 08:05:00,7001.58,291.42,TRADE
QLD1,2024/07/02 08:10:00,7026.95,291.59,TRADE
QLD1,2024/07/02 08:15:00,7007.16,296.99,TRADE
QLD1,2024/07/02 08:20:00,6961.28,284.95,TRADE
QLD1,2024/07/02 08:25:00,6978.29,276.33,TRADE
QLD1,2024/07/02 08:30:00,7050.79,200.95,TRADE
QLD1,2024/07/02 08:35:00,6995.92,105.89,TRADE
QLD1,2024/07/02 08:40:00,6981.43,196.39,TRADE
QLD1,2024/07/02 08:45:00,7015.52,165.62,TRADE
QLD1,2024/07/02 08:50:00,7031.57,93.83,TRADE
QLD1,2024/07/02 08:55:00,6907.47,93.83,TRADE
QLD1,2024/07/02 09:00:00,6901.24,93.83,TRADE
QLD1,2024/07/02 09:05:00,6837.03,88.77,TRADE
QLD1,2024/07/02 09:10:00,6848.73,229.99,TRADE
QLD1,2024/07/02 09:15:00,6782.33,108.57,TRADE
QLD1,2024/07/02 09:20:00,6837.31,100.75,TRADE
QLD1,2024/07/02 09:25:00,6755.75,92.75,TRADE
QLD1,2024/07/02 09:30:00,6816.66,100.75,TRADE
QLD1,2024/07/02 09:35:00,6734.93,100.75,TRADE
QLD1,2024/07/02 09:40:00,6729.45,113.12,TRADE
QLD1,2024/07/02 09:45:00,6675.97,93.83,TRADE
QLD1,2024/07/02 09:50:00,6636.39,120.95,TRADE
QLD1,2024/07/02 09:55:00,6647.54,50.03,TRADE
QLD1,2024/07/02 10:00:00,6577.69,48.95,TRADE
QLD1,2024/07/02 10:05:00,6622.76,57.41,TRADE
QLD1,2024/07/02 10:10:00,6707.15,68.48,TRADE
QLD1,2024/07/02 10:15:00,6708.46,59.95,TRADE
QLD1,2024/07/02 10:20:00,6617.02,48.95,TRADE
QLD1,2024/07/02 10:25:00,6664.94,61.51,TRADE
QLD1,2024/07/02 10:30:00,6666.6,70.22,TRADE
QLD1,2024/07/02 10:35:00,6526.07,59.75,TRADE
QLD1,2024/07/02 10:40:00,6693.53,59.73,TRADE
QLD1,2024/07/02 10:45:00,6709.9,59.75,TRADE
QLD1,2024/07/02 10:50:00,6730.88,59.15,TRADE
QLD1,2024/07/02 10:55:00,6801.75,59.75,TRADE
QLD1,2024/07/02 11:00:00,6744.64,59.75,TRADE
QLD1,2024/07/02 11:05:00,6727.99,59.95,TRADE
QLD1,2024/07/02 11:10:00,6803.96,57.89,TRADE
QLD1,2024/07/02 11:15:00,6820.59,48.95,TRADE
QLD1,2024/07/02 11:20:00,6781.87,61.43,TRADE
QLD1,2024/07/02 11:25:00,6883.25,61.90,TRADE
QLD1,2024/07/02 11:30:00,6875.14,100.75,TRADE
QLD1,2024/07/02 11:35:00,6914.18,100.75,TRADE
QLD1,2024/07/02 11:40:00,6961.46,139.90,TRADE
QLD1,2024/07/02 11:45:00,6902.64,110.72,TRADE
QLD1,2024/07/02 11:50:00,6904.64,86.83,TRADE
QLD1,2024/07/02 11:55:00,6872.4,86.83,TRADE
QLD1,2024/07/02 12:00:00,6812.56,86.83,TRADE
QLD1,2024/07/02 12:05:00,6729.25,59.95,TRADE
QLD1,2024/07/02 12:10:00,6674.01,59.95,TRADE
QLD1,2024/07/02 12:15:00,6656.26,60.56,TRADE
